#name1,name2,distance,forced_redirection
9100682,1377192048,14.7,0
9100707,21092516,7.2,0
9100707,31369438,35.8,0
9322628,9322656,34.8,0
9322656,147636053,117.7,0
9323031,21279372,54.9,0
18277801,26979429,25,0
18492435,3473002304,18.8,0
20841949,20841955,32.3,0
20841955,8789147752,14.1,0
20841955,20841957,17.3,0
20841957,31348271,12.7,0
20841967,20841972,49.4,0
20841972,509269217,24.2,0
20841972,509269217,9.4,0
20841979,51398701,33.3,0
20841979,18492435,11.5,0
20841984,20841979,29,0
20841995,1115795639,18.2,0
20841995,31664095,23.5,0
20842010,3473002305,15.7,0
20918563,1501070325,8.9,0
20918563,20841967,24.2,0
20964362,21094321,36.5,0
20964378,146857268,45.8,0
20964378,20842010,60.8,0
20964383,20841949,9.7,0
20964383,18492435,37.2,0
21030904,147636366,24.9,0
21030904,147787822,14.7,0
21091277,339837649,71.5,0
21091286,1800905127,16,0
21091286,339844341,10.8,0
21092516,9100682,15.1,0
21092516,21297263,32.9,0
21094321,147586331,18.9,0
21094321,9322656,11.3,0
21094334,21094346,21.9,0
21094346,20964378,21.1,0
21279365,21279371,9.5,0
21279371,1395839456,59.7,0
21279372,21279371,20.6,0
21279372,260610325,9.5,0
21279411,168055652,32.4,0
21279588,173124952,17.6,0
21279588,636252,28.5,0
21279594,32902739,34,0
21279594,33137013,32.6,0
21279599,32902739,49.1,0
21279599,636254,51.3,0
21279630,636289,98.7,0
21280591,249417184,1.4,0
21280591,249417430,2.7,0
21297263,9444231075,12.3,0
26126359,26126227,20,0
26126359,636389,19.5,0
26126616,26126865,0.7,0
26126638,26126639,5.2,0
26126639,26379631,88.8,0
26126865,26126639,22,0
26126879,26126865,3,0
26126995,2747278618,26.5,0
26126999,26126638,62,0
26126999,26126359,37.6,0
26127296,5318228702,12.5,0
26127296,636413,6.8,0
26263570,26263573,2.3,0
26263570,26263571,2,0
26379613,26127296,90.5,0
26379631,26379807,21.4,0
26379631,26379931,26.8,0
26379807,26379817,5.7,0
26379807,26379818,5.1,0
26379827,26379613,11.1,0
26379838,26379931,12.7,0
26379931,636498,155.4,0
26383173,1608089451,23.3,0
26383173,26379613,32.7,0
26384298,26383173,161.5,0
26978563,26267338,26.5,0
26978565,26978567,7.2,0
26978565,26979471,37.1,0
26978567,18277790,18.9,0
26978567,2748345998,8.2,0
26979394,26979429,13.8,0
26979394,51223480,21.6,0
26979429,26979471,9.5,0
26979471,249381757,222.6,0
27123208,312818744,11.5,0
27123208,8791332004,32.2,0
30326679,26384298,140.2,0
30326683,30326688,22.2,0
30326683,636575,29.5,0
30326735,7236440474,1.6,0
30326779,30326679,5.1,0
30326779,30326792,6.7,0
30326792,8812122249,1.4,0
30326792,30326779,6.7,0
30326799,30326802,9.5,0
30326799,293215209,5,0
30326802,293215209,5.8,0
30326802,30326806,9.3,0
30326806,1066072169,1.1,0
30326806,30326802,9.3,0
30348248,30623042,30.6,0
30348420,1583871304,80.6,0
30358006,32903454,1.4,0
30563668,30623042,14.4,0
30563668,30623069,7.8,0
30568360,30568371,16.6,0
30568360,30348420,9.4,0
30568371,30348247,2.6,0
30568371,30568360,16.6,0
30568372,30348420,7.5,0
30568372,30568360,13.4,0
30606478,636574,165.7,0
30623042,30348248,30.6,0
30623042,30623069,6.8,0
30623069,279194978,237.4,0
31247125,365275880,6.9,0
31247125,2941666995,3.9,0
31247132,365275880,5.3,0
31247132,31247125,9.2,0
31247133,1583871209,107.1,0
31248002,268949099,213.6,0
31248013,31129626,27.3,0
31248013,30606478,20.9,0
31343561,1390249959,1.6,0
31348271,3333991791,16,0
31348271,51379366,26.2,0
31348294,2103393013,14.3,0
31348552,3333992869,12.5,0
31348552,31348294,26.9,0
31369242,312818744,37.1,0
31369242,977777386,18.6,0
31369320,21297263,13.3,0
31369320,9100682,36.9,0
31369438,61682415,52.4,0
31369812,1377167841,5.1,0
31369836,32967304,19,0
31369836,6629414253,8.7,0
31469866,1583871296,5,0
31664095,31348552,21,0
32019167,7569407355,8.6,0
32019678,2779822346,9.1,0
32019678,21279630,35.1,0
32858786,1058863021,17.9,0
32902730,33137009,4.2,0
32902739,32902729,10.2,0
32903166,173123215,2.4,0
32903453,21279599,119.7,0
32903454,32903453,17.9,0
32967304,32967309,9.5,0
32967309,21279402,18,0
33137009,636254,45.5,0
33137009,33137013,20.6,0
33137013,32019678,130.8,0
33503763,249417667,1.8,0
51379366,20918563,21.2,0
51420091,311804597,1.2,0
51420124,26978563,3.2,0
54760467,54760472,15.2,0
54760467,2779822354,6.4,0
54760472,214923135,22.6,0
60128213,152163018,8.1,0
60128213,60128214,10.5,0
60128214,6462905639,22.8,0
60128544,152155532,27.9,0
60128544,147802913,47.2,0
60417309,60417314,19.1,0
60417314,26384298,96.5,0
60751986,32967304,38.7,0
61688437,9576475587,7.6,0
61688437,9195764818,28.8,0
72592232,3379449780,22.8,0
72592232,72592341,16.1,0
72592297,72592341,22.8,0
72592341,31248013,217.6,0
75732139,1437495288,19.4,0
78544421,147612469,23.7,0
78544421,21094346,13.1,0
84846307,149194182,23.5,0
84846307,1608047735,14,0
85628606,249417430,1.9,0
134303008,134303018,11.4,0
134303018,134304401,82.2,0
134304401,836616970,11.5,0
134304401,232101942,16.6,0
135290124,54760472,43.6,0
135290124,2779822354,20.2,0
146501117,147802913,13.2,0
146840812,1437470117,21.4,0
146840812,1437495288,15.9,0
146860351,20842010,17.8,0
146860351,19878104,2.1,0
147586331,9322628,1.3,0
147586331,1151958093,0.8,0
147600209,21094334,3.6,0
147600217,147586331,1,0
147612469,21094334,1.3,0
147612469,315886159,0.9,0
147636053,9323031,22,0
147636053,1607084786,14.1,0
147636366,78544421,134.2,0
147795795,147798885,24.2,0
147795795,147797133,16.6,0
147797133,260610327,3.2,0
147797133,260610315,2.6,0
147798881,147798885,9.4,0
147798885,21030904,47.7,0
147802913,1395839233,6.8,0
149190075,1608047746,10.2,0
152155532,152156392,9.3,0
152155532,270263454,22.7,0
152161127,60128214,8.3,0
165888792,153133894,12.4,0
165888792,1116108697,18.7,0
168055652,1523156729,20.4,0
168055652,1377106148,12.8,0
168057923,168058511,5.3,0
168057923,1523093748,3.3,0
173032832,1390233250,2.7,0
173032832,2994618307,16.9,0
173116764,333129798,1.6,0
173120577,173116764,0.7,0
173121904,333129774,2.9,0
173121904,32903165,2.9,0
173123215,636241,17.3,0
173123311,333129774,0.7,0
173124952,173116764,2.4,0
173124952,173124956,2.5,0
195900187,1370562423,23.2,0
195900187,31248002,16.7,0
225576795,32903454,2,0
225736551,1058863021,7.3,0
232101930,232101942,7.2,0
232101942,20841995,51.9,0
232102015,836616970,0.4,0
249344749,249344754,14.1,0
249344754,3054730578,194.1,0
249417430,295563837,16.7,0
249417667,2777509300,18,0
249418000,249418018,1.9,0
249418000,249417667,4.2,0
252160015,343161795,123.2,0
253176310,311804597,2.6,0
253384845,254464564,16.7,0
253384845,9608330062,8.5,0
253385503,9583813521,2.9,0
253385503,253385507,9.9,0
253385507,3020770702,181.2,0
254464564,254467792,206.7,0
255749549,9583813521,3.1,0
258342572,1841813592,15.5,0
258342572,26978563,14.4,0
259227588,26126636,2.7,0
259227588,6343626615,2.5,0
260610308,21279365,2.9,0
260610311,147798881,3,0
260610317,260610328,0.6,0
260610317,21279365,3.5,0
260610325,21279366,3.4,0
260610325,260610317,3.2,0
267183386,356891208,123.9,0
268949099,4724513128,17.7,0
268949099,267183386,14.9,0
270263454,152146280,8.2,0
270263454,270263510,3.6,0
273072393,1377167818,4,0
275559204,1116108640,12.1,0
275559204,134303018,20.9,0
276919060,51420124,26,0
278247057,291163959,9.6,0
278247057,1067576828,14.5,0
279194978,30326779,4.5,0
279194978,30326679,4.8,0
291163959,278247057,9.6,0
293215209,30568372,252.3,0
295563837,303842427,112.5,0
311804597,51420124,15.9,0
312818744,31369438,3.6,0
313015964,8791332004,29.5,0
313015964,31369320,10.4,0
315885990,147612469,0.8,0
320297569,2748345998,15.8,0
333129774,173123215,1.3,0
333129798,636252,16.6,0
339837396,1116108668,7.4,0
339837396,339837417,16.5,0
339837415,339837417,5.1,0
339837417,84846307,83.2,0
339837649,339837664,18,0
339837649,339837655,7.8,0
339837664,275559204,102.4,0
339839112,1503984563,1.4,0
339840446,3517713821,15.7,0
339840446,21091277,40.6,0
339844326,339844341,15.7,0
339844341,658769044,140.3,0
339845182,339845205,12.3,0
339845205,339840446,182.3,0
339852574,352628255,14.5,0
343161795,339844799,21.1,0
343161795,339845205,13.6,0
352628255,21140104,242.6,0
365275880,3020770703,167.3,0
369018752,369018757,9.3,0
369018752,31247133,5,0
369018757,31247133,10.5,0
369018757,1560031576,11.2,0
444721092,9322628,3.1,0
509269217,165888792,91.7,0
658769044,249344754,11.7,0
658769044,339852327,11.8,0
669055940,146840812,6.2,0
699055129,699055131,0.8,0
699055129,1437495286,30.6,0
699055131,1437469998,14,0
699055131,669055940,8.6,0
836616970,232101930,0.3,0
947871016,252160015,22.8,0
977777386,61688437,13.2,0
1026057455,636575,17.9,0
1058863021,21279630,28.5,0
1066072169,1066072473,1.8,0
1066072169,8812122271,1,0
1066072473,30326806,1.2,0
1067576828,31247132,123.7,0
1115795639,31664095,9.2,0
1116108697,339837396,104.5,0
1116108759,1116108697,8.9,0
1116167329,339837664,6.4,0
1370562408,31248002,28.1,0
1370562495,30606478,25.7,0
1377063677,168213219,50.6,0
1377063677,8218932,51.9,0
1377106148,1488975976,11.8,0
1377167818,32967309,42.1,0
1377167841,32045047,12.4,0
1377167841,31369836,26.7,0
1377192048,60128213,17.6,0
1384279982,267183386,21.5,0
1390233245,2994618315,3.1,0
1390233248,2994618307,3,0
1390249959,20841967,13.6,0
1395839233,9444231075,38.4,0
1395839233,27123208,8.9,0
1395839456,31369242,17.4,0
1395839456,1377192048,48,0
1399587449,2012248516,8.7,0
1399587451,1582822618,176.8,0
1399587466,369018752,183.9,0
1400487291,20841957,6.6,0
1437469755,669055940,16.6,0
1437495286,1377063677,42.4,0
1437495288,1437495286,1.1,0
1488975976,2995291774,0.4,0
1497107407,1488975976,13.5,0
1501070321,1115795639,1.6,0
1501070325,1501070316,2.1,0
1501070325,1390249959,3.6,0
1503984563,1608047735,17.4,0
1503984919,1503984563,1.9,0
1523093741,2995291774,15.3,0
1523156729,1523156735,17.9,0
1523156729,168057923,12.2,0
1560031576,369018757,11.2,0
1582822588,253385503,31.7,0
1582822588,253385507,18.5,0
1582822618,254464564,17.6,0
1582822618,253384845,16.7,0
1583871209,2941629512,11,0
1583871209,1583871296,15.9,0
1583871296,31469866,5,0
1583871296,2941629512,9.3,0
1583871304,278247057,18.3,0
1583871304,1067576828,10.8,0
1598155518,135290124,14.5,0
1598155518,21279630,25.3,0
1607084727,147798881,4.3,0
1608047687,947871003,15.1,0
1608047687,252160015,12.8,0
1608047689,1622723788,19.9,0
1608047689,3054730585,15.3,0
1608047735,21091286,197.7,0
1608047746,21091277,14.6,0
1622723541,1622723800,2.6,0
1622723736,1622723800,1.1,0
1622723800,3054730585,15.3,0
1651657226,1377106148,18.7,0
1670922933,8812117793,0.7,0
1670922933,7236440474,1,0
1841813592,1841813643,1.9,0
1841813592,1841813576,2.9,0
1985125220,3020791187,5.1,0
1985125220,1711726482,2.7,0
1997860874,333129798,2.7,0
2012248516,1399587451,5.1,0
2012348814,9583813521,1.7,0
2103393013,20841984,21,0
2103393013,20841984,16.3,0
2372652082,1066072473,1.6,0
2387620189,2012248516,3.4,0
2471183830,1399587466,17.8,0
2486354204,2477745640,3.5,0
2486354204,3020770714,2.9,0
2747278618,26263570,16.6,0
2747278618,26264960,72.2,0
2748345998,26979394,11.1,0
2777509300,54760467,119.6,0
2779822354,32903453,16.1,0
2802129449,7569407355,9.8,0
2817943425,636395,2,0
2940019783,30568371,1.5,0
2941629512,30563668,91.5,0
2941666978,2941666995,1.7,0
2941666993,31247122,2.2,0
2941666993,2941666992,2.5,0
2941666995,2941666993,0.8,0
2941666995,31247125,3.9,0
2994618305,173031356,5.1,0
2994618305,2994618315,17.6,0
2994618307,699055129,67.8,0
2994618315,636251,112.2,0
2995291774,2994618305,71.2,0
3020770702,1399587466,19.8,0
3020770702,2486354204,27.1,0
3020770703,1399587451,22,0
3020770703,1985125220,18.2,0
3054730578,310744584,12,0
3054730578,352628255,12,0
3054730585,1608047687,201.3,0
3333991791,16571359,2.1,0
3333991791,3333992849,2.8,0
3333992809,3333992849,1,0
3333992830,31348294,12.6,0
3333992849,51379366,11.7,0
3333992863,3333992830,1.1,0
3333992869,3333992830,2.6,0
3333992869,148500441,1.8,0
3379449780,72592295,0.7,0
3379449780,3379449779,1.2,0
3473002304,20964362,38.4,0
3473002304,147766183,87.7,0
3473002305,51398701,13.2,0
3473002305,20841949,15.1,0
3517713820,1608047746,22.5,0
3520700465,232101930,1.1,0
4623436248,6629414253,22.6,0
5318228702,259227588,24.2,0
5318228702,5305589087,25.9,0
6629414253,2673144936,3.2,0
7126027599,636395,1.3,0
7236440474,30326792,1.3,0
7569407355,1598155518,11.3,0
8791332004,977777386,12.7,0
8808924098,9323031,4.4,0
8809004741,147636366,6.7,0
8812117793,1670922933,0.7,0
8812122249,1670922933,1.1,0
8812122249,362584849,1.4,0
9195764818,1377167818,24.4,0
9195764818,9208610941,13.3,0
9310367046,9310367047,4.8,0
9310367046,9100707,79.7,0
9444231075,147795795,48.6,0
9583813521,253385503,2.9,0
9583813521,2012348814,1.7,0
9608330062,253384845,8.5,0
144959,267816805,35.4,0
144959,144970,23.2,0
144970,144973,42.6,0
144973,1523293591,17.4,0
144973,271379871,26.7,0
144987,191166975,91.1,0
145007,1807811219,20.9,0
145007,5261889018,44.9,0
145013,416520327,42.9,0
145014,30317595,18.4,0
145014,145013,27.6,0
145018,3633926340,15.6,0
145018,2008665,15.7,0
619008,183361561,19.6,0
619008,183361552,11.9,0
619013,619008,200.2,0
619014,1529392948,9.5,0
619014,308993586,13,0
620319,621855,198.6,0
621855,6457623557,1.7,0
621855,308993947,15.4,0
622181,10451475,37.2,0
676614,1806966,29.1,0
676614,252455492,5.4,0
676615,248507935,189.5,0
676618,1537031,39.3,0
676628,1808960928,82.1,0
1340287,308673747,86.3,0
1340295,1340287,21.9,0
1340295,764544631,15.1,0
1340298,1340354,128,0
1340357,1340397,2.7,0
1340397,1808734258,24.5,0
1537031,765116141,18.5,0
1537031,676628,12.1,0
1633740,3806969,7.3,0
1806961,1044020469,15.6,0
2008659,3633926340,9.2,0
2479826,1842472963,1.8,0
2479827,33328793,3,0
3571262,6457618478,1.5,0
3571262,619013,15.2,0
3571283,250757307,22.5,0
3571283,1808030506,47.1,0
3806969,276850183,39.9,0
3806969,3806973,8.4,0
3806973,1136180952,16.8,0
3806973,651079015,15.8,0
3807026,651077757,33.9,0
3807026,651077887,14.2,0
3807029,3807026,7.6,0
3807032,651077757,28.4,0
3807032,651078031,10.9,0
9885739,3633332373,66,0
9885739,1808030506,33,0
10451475,2030359107,16.7,0
10451475,2479808,26.5,0
11118629,1069091887,22.8,0
11118629,622181,30.7,0
11118634,33328793,2.4,0
19792046,87965067,5.1,0
19878099,146860346,129.7,0
19878104,20964362,40.5,0
19878112,558521502,6.7,0
19878112,19792074,14.1,0
21094453,148557483,10.9,0
21094453,19878112,10.6,0
27189807,1443105325,21.9,0
27189807,27189814,11.2,0
27189814,250757305,76.5,0
28322631,309295761,18,0
28322631,309295690,10.9,0
28322657,249225590,21.5,0
28322657,249225554,27.4,0
28323331,50453860,27.9,0
28323331,144970,17.4,0
29685663,6520605458,2.9,0
29685663,248507330,19.9,0
29734847,327384678,17.7,0
30317595,33327984,1.2,0
30317595,30317588,2.1,0
33328793,622181,12.9,0
50453775,7964945937,13.3,0
50453860,425345877,33.2,0
53336289,620319,11.4,0
53336289,53336294,17.1,0
54690019,301746258,12.2,0
54690019,3928899349,21.9,0
60286097,248762330,18.3,0
61679979,8791344423,7.6,0
61680132,61681215,4.1,0
61680132,1514643068,3.1,0
61681215,61683393,1.2,0
61681731,61681929,4.2,0
61681929,61679979,1.1,0
61682415,8791344423,20.5,0
61682415,61682642,7.4,0
61682642,61681929,4.6,0
61682642,61682646,4.4,0
61683257,61683393,2.3,0
61683393,3567103111,7,0
61683463,61681215,4.8,0
80681076,1607084647,7.9,0
80681076,365153780,4.7,0
87965067,19878099,11.5,0
130104169,353986027,18.2,0
130104169,353986042,22.9,0
130104561,279408753,11.4,0
130104561,279408750,7.4,0
146857268,147766183,10.2,0
146857268,147766215,28.8,0
146860346,146860351,10,0
146860346,19878104,12,0
147766183,147766215,29,0
147766215,21094453,108.7,0
148539866,80681076,8.6,0
148539866,19878099,24.8,0
183361487,183361552,20,0
183361552,619007,125.4,0
191166884,297747546,16.1,0
191166912,191166971,16.6,0
191166971,414637547,78.4,0
191166975,297747546,11.5,0
191166975,191166887,12.9,0
196201873,412544031,32.8,0
243522286,2479808,15.9,0
244505263,1595623662,4.9,0
244505263,1595623661,4.8,0
248507330,3807032,17.3,0
248507331,7902684475,4.5,0
248507331,766065482,20.1,0
248507927,11118629,63.6,0
248507935,401288984,16.2,0
248507935,1012552958,38.6,0
248762312,3618755593,10.6,0
248762330,248762392,12,0
248762392,248763356,14.9,0
248762405,248762314,15.9,0
248762405,3618754378,7.1,0
248762438,3618754378,15.2,0
248762584,248762821,15.3,0
248762584,248762330,7.2,0
248762821,60286085,5.3,0
248762821,3618754368,2,0
248763356,248763370,21.9,0
248763356,1606877152,26.6,0
248763370,9725135081,1.5,0
248763370,248763372,1.9,0
248763375,1606877152,9.9,0
248763394,220603640,13.1,0
248763394,144959,38.8,0
249225474,249227627,2.9,0
249225474,309020485,2.1,0
249225554,249225590,7.7,0
249225554,249225474,24.8,0
249225590,249227652,20.7,0
249227560,249227783,16.9,0
249227560,1102492915,37.6,0
249227565,271380354,35.9,0
249227652,249227560,26.6,0
249227783,249227784,0.8,0
249227783,4573117126,0.9,0
249370890,249370900,19,0
249370890,412544031,32.7,0
249371012,145007,133.6,0
249371118,620319,17,0
250757304,54690019,62.5,0
250757305,310108944,18.8,0
250757305,310108940,8,0
250757307,1590564272,64.4,0
250757307,5261889018,35.6,0
251627911,251628110,26.4,0
251628029,1589647834,3.6,0
251628029,1589647835,4.1,0
251628105,251628110,10.5,0
251628110,258043903,140.2,0
252455492,676618,23.4,0
252455492,311364238,5,0
258043798,3611929844,4.2,0
258043798,3611929846,3.8,0
258043800,319570042,67.8,0
258043894,258043896,9.2,0
258043896,2262772623,73,0
258043903,2619979026,12.4,0
258043903,258043800,18.1,0
267816805,4243352142,15.9,0
267816805,268653162,5.1,0
267816832,358545328,79.7,0
267816832,50453860,9.3,0
267875542,269120626,18.4,0
267875716,248763394,6.3,0
269120626,248762405,40.1,0
271379867,271379871,16.7,0
271379871,281686548,162.7,0
271379922,271379923,13.9,0
271379923,267816832,58.9,0
271380354,252160705,20,0
271380354,1606876781,26.5,0
279408747,353986082,0.7,0
279408747,279408750,5,0
279408750,279408753,9.4,0
279408750,279408747,5,0
279408753,148539866,195.8,0
281686546,281686547,10.5,0
281686547,28322631,163.6,0
281686548,1242995043,12.1,0
281686548,144987,16.4,0
281694555,1123400422,14.7,0
281694555,249371012,22.2,0
286341603,267875542,16.5,0
286341978,269120626,22.5,0
287239782,1607084360,8.4,0
287239782,354023372,20.4,0
291001613,29685663,54.9,0
292730490,425345827,242.8,0
292730695,304247582,15.4,0
292730695,292730490,22.4,0
297747546,281694555,227.7,0
298371720,249371012,12.8,0
298921008,298921100,9.5,0
298921008,305346906,19.5,0
298921100,353985849,1.8,0
298921100,298921039,2.9,0
299691056,1590564272,3.3,0
301746258,619014,138.1,0
303829065,61680132,7.3,0
303829065,3567103111,19.4,0
303849100,354012622,17.1,0
304066653,304066668,15.2,0
304066653,304066725,33.4,0
304066690,304066725,17.9,0
304066725,304066994,147.2,0
304066994,303849091,14.8,0
304066994,354012622,23.6,0
304247582,304247583,2.1,0
304247582,1123400286,2,0
304628073,717459964,1.9,0
305346902,1292246735,5.1,0
305346906,130104561,258.4,0
305347063,1566141986,26.3,0
305347063,305347067,12.6,0
305347666,305347063,4,0
305347666,353985859,29.1,0
307116312,250757304,18.5,0
307116312,735086367,6.1,0
308113838,676615,26.9,0
308113838,5914051458,27.5,0
308113849,765116154,2.6,0
308673747,1481494779,20.8,0
308673747,1808734258,17.2,0
308861977,249227565,7.3,0
308993586,3571262,24.2,0
308993947,249370890,27.1,0
309295690,271379923,11.5,0
310108944,3571283,90.4,0
313544743,1033871940,36.5,0
316487690,196201856,0.9,0
316487690,1529392950,1.5,0
319570042,2221968741,10.4,0
319570042,249227565,28.9,0
327384678,313488177,25.8,0
327384678,359625166,21.4,0
334317250,676618,40.1,0
353985811,353985859,14.5,0
353985859,304066653,130.6,0
353986027,1132330028,2.6,0
353986027,130104173,2.1,0
353986042,305347666,243.1,0
353986082,279408747,0.7,0
353986082,1206762218,1,0
353986082,353986057,1.4,0
354012618,2206996062,23.7,0
354012618,354012633,30.7,0
354012622,354023369,83.2,0
354012633,444738715,145,0
354012639,354012633,14.7,0
354023369,3762415814,12.9,0
354023369,354023420,22.3,0
354023370,354023379,1.6,0
354023372,354012618,78,0
354023379,354023372,14.6,0
354023420,354036790,206,0
356224125,356224133,22.1,0
356224125,724267941,16.7,0
359625092,359625166,19.6,0
359625166,1154165357,8,0
360467973,291001613,17.4,0
365153754,87965067,2.1,0
387547701,1102492915,8.2,0
401288984,299691056,28.2,0
401288984,248507927,64.3,0
401288986,676614,198.1,0
412544031,27189807,102.3,0
414637547,414637551,11.4,0
414637547,281686547,15.9,0
416520327,9885739,26.6,0
416520327,299691056,47,0
425345827,191166971,11.9,0
425345827,297533018,12.6,0
425345877,267875542,7.8,0
425345877,113620228,18.9,0
444738715,4729691324,14.2,0
444738715,717459970,24.3,0
488385495,488385526,15.1,0
488385526,248762584,33.4,0
558521492,558521502,9.9,0
558521502,130104169,200.7,0
603266718,1135604325,3.9,0
603266718,1015161591,9.6,0
651077887,1633739,8.7,0
651078654,651079015,14.1,0
651078690,651078677,17.7,0
651078690,651077887,12.3,0
651079015,248507331,15.5,0
677410375,53336289,130.6,0
717459964,717459970,9.2,0
717459970,298921008,141.6,0
724267941,1598153238,1.7,0
765116141,765116143,1.7,0
765116141,1340374,2.2,0
765116154,676628,19.7,0
765116157,765116154,1.5,0
766065482,356224125,54.9,0
880248764,271379867,1.5,0
1012552958,3633332373,2.9,0
1015164101,313544743,25.6,0
1044020469,676615,1.9,0
1069091887,1842472955,1.6,0
1069091887,2479828,1.1,0
1102492915,258043798,63.2,0
1119664024,558521492,3.1,0
1123400334,298371720,1.4,0
1123400412,1123400513,1.6,0
1123400422,260601477,3.8,0
1123400422,249371008,2.1,0
1123400437,298371720,1.4,0
1123400454,1123400513,1.6,0
1123400513,292730490,12.2,0
1132330006,1132330772,1.1,0
1132330516,1132330772,0.8,0
1132330772,353986042,11.3,0
1133687694,310108944,4.1,0
1135604304,360467973,6.4,0
1154165357,603266718,8.4,0
1154165357,291001613,18.4,0
1206762218,353986082,1,0
1242995026,144987,10.5,0
1292246713,1292246735,3.4,0
1292246735,305346906,7.6,0
1380536107,1600324197,0.9,0
1443105339,27189814,18.9,0
1481494779,1340397,3,0
1481494779,1481494754,2.7,0
1501352126,3056952613,0.9,0
1514642997,61679979,2.4,0
1523293591,1523293763,1.6,0
1523293591,271379327,2,0
1523293736,309295690,13.5,0
1529392948,1529392949,1.6,0
1529392948,316487690,1.4,0
1529392950,308993586,13.3,0
1529392967,1529392950,2,0
1589647834,778294179,25.7,0
1589647835,1589647834,0.9,0
1589647835,251628032,9.1,0
1590564272,292730695,149.3,0
1595623663,1595623677,3.3,0
1595623677,303829065,81,0
1598153238,291001594,21.9,0
1598153238,313544743,13,0
1598155338,360467973,18.9,0
1600324188,1600324197,1,0
1600324197,2262772623,8.7,0
1606876781,488385685,5.9,0
1606876781,488385526,14.2,0
1606877142,267875716,20.3,0
1606877152,267875716,11.9,0
1607084300,354023420,17.8,0
1607084305,354023379,2.3,0
1607084360,1607084333,1.5,0
1607084360,1607084366,1.1,0
1692396990,279408747,2.8,0
1807811219,401288986,73.6,0
1807811219,1012552958,32.5,0
1808030506,401288986,4.1,0
1808734258,308113838,25.3,0
1808960928,3807049,14.4,0
1808960928,1340298,19.7,0
1842472963,145013,17.3,0
1842472964,1842472963,1.9,0
1889022648,724267941,21.7,0
2030359107,2028427076,2.1,0
2030359107,2210278226,2,0
2206996062,354012621,1.1,0
2206996062,2216527432,1.7,0
2216527444,354012639,1.9,0
2262772623,251628029,71.3,0
2619979026,2914272523,1,0
2619979026,2914272515,0.7,0
2914272513,2914272521,1.6,0
2914272521,258043800,10.2,0
2914272542,2914272538,1.2,0
2914272542,2914272547,0.4,0
2914272550,258043894,1.8,0
3056952610,3056952613,1.2,0
3056952613,249227652,15,0
3123735614,1595623677,4,0
3387486996,1340298,12.4,0
3387487011,1340287,14.8,0
3471149145,558521492,1.9,0
3567103111,313015964,57,0
3611929844,3611929846,1.1,0
3611929844,2914272542,11.9,0
3611929846,258043896,16.2,0
3611929856,2914272521,2.1,0
3611929857,258043894,2,0
3618754376,248762392,16.9,0
3618754378,3618755593,9.4,0
3618755593,28322657,36.2,0
3628063284,271379867,1.9,0
3633332373,307116312,111.8,0
3633926340,145014,45.8,0
3762415814,1607084295,1.5,0
3762415814,2219376736,1.1,0
3928899339,301746258,18.5,0
3928899345,3928899339,1.6,0
3928899349,3928899337,1.3,0
3928899349,3928899339,3.2,0
4243352142,4243352141,6.7,0
4243352142,60302653,3.5,0
4729690555,354012639,1.4,0
4729691324,4729691304,1,0
4729691324,717459964,3.4,0
5194739786,316487690,9.6,0
5261889018,248507927,2.5,0
5914051458,1044020469,6.6,0
5914051458,343792180,16.8,0
6230934801,250757304,5.6,0
6457618475,308993947,1.6,0
6457623554,619013,1.5,0
6520605461,766065482,2.6,0
6520612018,248507330,3.6,0
6633218468,651078690,2.5,0
7460912608,7964945937,20.2,0
7964945937,28323331,22.5,0
8791344423,244505263,85.2,0
47673230,47672944,13.4,0
47673230,47676000,37.7,0
47674989,47676000,4.3,0
47676000,47680690,29.9,0
47678847,47680740,12.5,0
47680479,47681650,9.4,0
47680690,47681650,7.2,0
47680690,47680250,13.9,0
47680740,1135910210,73.2,0
47681265,5167098688,94.1,0
47681650,47690392,86.1,0
47681701,47686279,20.8,0
47681828,47686279,17.3,0
47681828,47681660,19,0
47682036,2536402070,11.7,0
47682036,47681265,7.2,0
47684695,47678735,18.4,0
47684695,47680740,18,0
47686279,47710097,97.1,0
47687541,47690392,21.4,0
47689409,47688176,19.9,0
47689409,47682036,82,0
47690392,47694943,19.4,0
47710097,47711330,6,0
47710097,47715693,32.4,0
47713778,47715693,11.1,0
47715693,90331639,205.1,0
47770991,47774623,17.7,0
47770991,47771122,5.7,0
47774462,47774623,3.6,0
47774623,1551855402,433.9,0
47793578,47704760,268.2,0
47807178,47793578,24.7,0
47807178,47804245,4.5,0
47808326,1497725686,4.7,0
47817162,47807178,17.9,0
47817173,47832447,28.7,0
47817173,47832447,28.6,0
47817863,1497725689,59.8,0
47818321,47825326,37.1,0
47818321,47825326,37.9,0
47825009,47817863,35.6,0
47825009,47817863,34.9,0
47825326,47841385,66.9,0
47831716,47832001,1.6,0
47832001,47825009,36,0
47832447,47912253,146.2,0
47834386,47833815,2.3,0
47834386,47832001,11.6,0
47841364,47834386,24.5,0
47841385,47846449,25.9,0
47841385,1424238803,13.8,0
47845577,1424238738,13.4,0
47845577,47841364,24.5,0
47846449,47854918,65.1,0
47850709,47845577,42.2,0
47854918,47863421,22.2,0
47854918,47859908,10.7,0
47859965,47863421,18.9,0
47863421,47915094,147.4,0
47886255,47920341,91.3,0
47911794,4170171321,146.2,0
