#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
30,0.0,0.0,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.7,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.68,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.504
31,0.0,0.0,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.7,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.67,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.504
32,0.0,0.0,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.7,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.65,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.504
33,0.0,0.0,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.7,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.64,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.504
34,0.0,0.0,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.7,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.63,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.494
35,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.69,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.9,0.0,0.0,1.592,0.62,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.9,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.474
36,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.68,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,1.591,0.0,0.8,0.0,0.0,0.0,1.605,0.89,0.0,0.0,1.592,0.61,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.89,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.0,0.0,0.0,0.0,1.609,0.0,0.0,2.464
37,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.67,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.87,0.0,0.0,1.592,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.87,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.513,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.444
38,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.79,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.65,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.86,0.0,0.0,1.592,0.59,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.86,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.503,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.434
39,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.77,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.64,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.84,0.0,0.0,1.592,0.57,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.84,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.483,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.414
40,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.76,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.63,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.83,0.0,0.0,1.592,0.56,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.83,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.473,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.404
41,0.0,0.9,0.0,0.0,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.62,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.81,0.0,0.0,1.592,0.55,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.81,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.453,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.384
42,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.61,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.8,0.0,0.0,0.0,1.605,0.8,0.0,0.0,1.592,0.54,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.8,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.443,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.374
43,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.6,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.79,0.0,0.0,0.0,1.605,0.78,0.0,0.0,1.592,0.53,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.78,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.423,0.0,0.1,0.0,0.0,0.0,1.609,0.0,0.0,2.354
44,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.9,0.0,0.0,1.601,0.9,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.59,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.77,0.0,0.0,0.0,1.605,0.77,0.0,0.0,1.592,0.52,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.77,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.4130000000000003,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.344
45,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.89,0.0,0.0,1.601,0.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.57,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.76,0.0,0.0,0.0,2.3049999999999997,0.75,0.0,0.0,1.592,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.75,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.393,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.324
46,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.87,0.0,0.0,1.601,0.9,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.56,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.19,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.75,0.0,0.0,0.0,2.3049999999999997,0.74,0.0,0.0,1.592,0.49,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.74,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.383,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.314
47,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.86,0.0,0.0,1.601,0.9,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.7,0.9,1.616,0.0,0.0,0.55,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.19,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.73,0.0,0.0,0.0,2.3049999999999997,0.72,0.0,0.0,1.592,0.48,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.72,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.363,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.294
48,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.84,0.0,0.0,1.601,0.89,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.69,0.9,1.616,0.0,0.0,0.54,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.19,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.72,0.0,0.0,0.0,2.3049999999999997,0.71,0.0,0.0,1.592,0.47,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.71,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.3529999999999998,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.2840000000000003
49,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.83,0.0,0.0,1.601,0.87,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.68,0.9,1.616,0.0,0.0,0.53,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.18,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.71,0.0,0.0,0.0,2.3049999999999997,0.69,0.0,0.0,1.592,0.46,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.69,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.333,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.2640000000000002
50,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.81,0.0,0.0,1.601,0.86,0.0,0.63,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.67,0.9,1.616,0.0,0.0,0.52,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.18,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.7,0.0,0.0,0.0,2.3049999999999997,0.68,0.0,0.0,1.592,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.68,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.323,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.254
51,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.8,0.0,0.0,1.601,0.84,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.65,0.9,1.616,0.0,0.0,0.5,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.59,0.9,0.0,0.0,0.0,0.0,0.0,0.18,1.611,0.9,0.0,0.8,2.4909999999999997,0.0,0.68,0.0,0.0,0.0,2.3049999999999997,0.66,0.0,0.0,1.592,0.44,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.66,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.303,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.234
52,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.78,0.0,0.0,1.601,0.83,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.64,0.9,1.616,0.0,0.0,0.49,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.58,0.89,0.0,0.0,0.0,0.0,0.0,0.17,1.611,0.9,0.0,0.79,2.4909999999999997,0.0,0.67,0.0,0.0,0.0,2.3049999999999997,0.65,0.0,0.0,1.592,0.42,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.65,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.293,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.224
53,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.77,0.0,0.0,1.601,0.81,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.63,0.9,1.616,0.0,0.0,0.48,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.57,0.87,0.0,0.0,0.0,0.0,0.0,0.17,1.611,0.89,0.0,0.77,2.4909999999999997,0.0,0.66,0.0,0.0,0.0,2.3049999999999997,0.63,0.0,0.0,1.592,0.41,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.63,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.273,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.204
54,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.75,0.0,0.0,1.601,0.8,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.62,0.9,1.616,0.0,0.0,0.47,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.56,0.86,0.0,0.0,0.0,0.0,0.0,0.17,1.611,0.87,0.0,0.76,2.4909999999999997,0.0,0.64,0.0,0.0,0.0,2.3049999999999997,0.62,0.0,0.0,1.592,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.1,0.0,0.0,1.584,0.62,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.263,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.194
55,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.74,0.0,0.0,1.601,0.78,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.61,0.9,1.616,0.0,0.0,0.46,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.0,0.55,0.84,0.0,0.0,0.0,0.0,0.0,0.16,1.611,0.86,0.0,0.75,2.4909999999999997,0.0,0.63,0.0,0.0,0.0,2.3049999999999997,0.6,0.0,0.0,1.592,0.39,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.09,0.0,0.0,1.584,0.6,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.243,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.184
56,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.72,0.0,0.0,1.601,0.77,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.6,0.9,1.616,0.0,0.0,0.45,0.0,0.0,1.604,0.9,1.6179999999999999,0.0,0.9,0.3,0.54,0.83,0.0,0.0,0.0,0.0,0.0,0.16,1.611,0.84,0.0,0.73,2.4909999999999997,0.0,0.62,0.0,0.0,0.2,2.3049999999999997,0.59,0.0,0.0,1.592,0.38,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.09,0.0,0.0,1.584,0.59,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.233,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.164
57,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.71,0.0,0.0,1.601,0.75,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.59,0.89,1.616,0.0,0.0,0.44,0.0,0.0,1.604,0.89,1.6179999999999999,0.0,0.9,0.3,0.53,0.81,0.0,0.0,0.0,0.0,0.0,0.16,1.611,0.83,0.0,0.72,2.4909999999999997,0.0,0.6,0.0,0.0,0.2,2.3049999999999997,0.58,0.0,0.0,1.592,0.37,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.09,0.0,0.0,1.584,0.58,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.213,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.154
58,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.69,0.0,0.0,1.601,0.74,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.57,0.87,1.616,0.0,0.0,0.42,0.0,0.0,1.604,0.87,1.6179999999999999,0.0,0.9,0.3,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.15,1.611,0.81,0.0,0.71,2.4909999999999997,0.0,0.59,0.0,0.0,0.2,2.3049999999999997,0.56,0.0,0.0,1.592,0.36,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.09,0.0,0.0,1.584,0.56,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.203,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.134
59,0.0,0.9,0.0,0.9,0.0,1.6019999999999999,0.0,0.68,0.0,0.0,1.601,0.72,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.6099999999999999,0.0,1.813,0.0,0.0,0.0,0.0,1.6059999999999999,0.0,0.0,0.56,0.86,1.616,0.0,0.0,0.41,0.0,0.0,1.604,0.86,1.6179999999999999,0.0,0.9,0.3,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.15,1.611,0.8,0.0,0.7,2.4909999999999997,0.0,0.58,0.0,0.0,0.2,2.3049999999999997,0.55,0.0,0.0,1.592,0.34,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.608,0.09,0.0,0.0,1.584,0.55,0.0,0.0,1.597,0.0,0.0,0.0,0.0,2.193,0.0,0.1,0.0,0.0,0.0,1.909,0.0,0.0,2.124
60,0.0,0.9,0.0,0.9,0.0,1.782,0.0,0.66,0.0,0.0,1.787,0.71,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.807,0.0,2.006,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.55,0.84,1.8159999999999998,0.0,0.0,0.4,0.0,0.0,1.7850000000000001,0.84,1.782,0.0,0.9,0.3,0.5,0.77,0.0,0.0,0.0,0.0,0.0,0.15,1.7930000000000001,0.78,0.0,0.68,2.681,0.0,0.56,0.0,0.0,0.2,2.502,0.53,0.0,0.0,1.794,0.33,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.786,0.09,0.0,0.0,1.791,0.53,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.349,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.317
