#name1,name2,distance,forced_redirection
9_82,9_83,170,0
9_82,10_83,135,0
9_82,10_81,170,0
9_83,10_83,120,0
9_83,9_84,170,0
9_83,10_84,142,0
9_83,10_82,196,0
9_84,10_84,111,0
9_84,9_85,110,0
9_84,10_85,174,0
9_84,10_83,177,0
9_85,10_85,150,0
9_85,9_86,75,0
9_85,10_86,64,0
9_85,10_84,194,0
9_86,10_86,71,0
9_86,9_87,114,0
9_86,10_87,97,0
9_86,10_85,164,0
9_87,10_87,125,0
9_87,9_88,176,0
9_87,10_88,70,0
9_87,10_86,121,0
9_88,10_88,179,0
9_88,9_89,58,0
9_88,10_89,137,0
9_88,10_87,102,0
9_89,10_89,165,0
9_89,9_90,97,0
9_89,10_90,173,0
9_89,10_88,160,0
9_90,10_90,108,0
9_90,9_91,170,0
9_90,10_91,74,0
9_90,10_89,120,0
9_91,10_91,105,0
9_91,9_92,110,0
9_91,10_92,70,0
9_91,10_90,199,0
9_92,10_92,98,0
9_92,9_93,198,0
9_92,10_93,153,0
9_92,10_91,97,0
9_93,10_93,142,0
9_93,9_94,121,0
9_93,10_94,56,0
9_93,10_92,186,0
9_94,10_94,94,0
9_94,9_95,65,0
9_94,10_95,81,0
9_94,10_93,145,0
9_95,10_95,124,0
9_95,9_96,142,0
9_95,10_96,144,0
9_95,10_94,149,0
9_96,10_96,131,0
9_96,9_97,168,0
9_96,10_97,170,0
9_96,10_95,182,0
9_97,10_97,148,0
9_97,9_98,125,0
9_97,10_98,153,0
9_97,10_96,92,0
9_98,10_98,138,0
9_98,9_99,169,0
9_98,10_99,148,0
9_98,10_97,176,0
9_99,10_99,66,0
9_99,10_98,140,0
10_0,11_0,68,0
10_0,10_1,131,0
10_0,11_1,93,0
10_1,11_1,197,0
10_1,10_2,179,0
10_1,11_2,166,0
10_2,11_2,90,0
10_2,10_3,84,0
10_2,11_3,107,0
10_2,11_1,146,0
10_3,11_3,132,0
10_3,10_4,126,0
10_3,11_4,105,0
10_3,11_2,61,0
10_4,11_4,127,0
10_4,10_5,158,0
10_4,11_5,101,0
10_4,11_3,185,0
10_5,11_5,165,0
10_5,10_6,113,0
10_5,11_6,128,0
10_5,11_4,123,0
10_6,11_6,106,0
10_6,10_7,144,0
10_6,11_7,195,0
10_6,11_5,56,0
10_7,11_7,87,0
10_7,10_8,100,0
10_7,11_8,99,0
10_7,11_6,94,0
10_8,11_8,84,0
10_8,10_9,81,0
10_8,11_9,54,0
10_8,11_7,128,0
10_9,11_9,188,0
10_9,10_10,196,0
10_9,11_10,177,0
10_9,11_8,60,0
10_10,11_10,78,0
10_10,10_11,52,0
10_10,11_11,51,0
10_10,11_9,115,0
10_11,11_11,104,0
10_11,10_12,71,0
10_11,11_12,134,0
10_11,11_10,112,0
10_12,11_12,186,0
10_12,10_13,57,0
10_12,11_13,73,0
10_12,11_11,151,0
10_13,11_13,143,0
10_13,10_14,135,0
10_13,11_14,57,0
10_13,11_12,66,0
10_14,11_14,168,0
10_14,10_15,109,0
10_14,11_15,81,0
10_14,11_13,84,0
10_15,11_15,192,0
10_15,10_16,95,0
10_15,11_16,53,0
10_15,11_14,145,0
10_16,11_16,172,0
10_16,10_17,89,0
10_16,11_17,58,0
10_16,11_15,51,0
10_17,11_17,97,0
10_17,10_18,128,0
10_17,11_18,184,0
10_17,11_16,67,0
10_18,11_18,72,0
10_18,10_19,97,0
10_18,11_19,153,0
10_18,11_17,133,0
10_19,11_19,116,0
10_19,10_20,141,0
10_19,11_20,78,0
10_19,11_18,161,0
10_20,11_20,104,0
10_20,10_21,146,0
10_20,11_21,155,0
10_20,11_19,147,0
10_21,11_21,178,0
10_21,10_22,140,0
10_21,11_22,166,0
10_21,11_20,197,0
10_22,11_22,96,0
10_22,10_23,159,0
10_22,11_23,71,0
10_22,11_21,161,0
10_23,11_23,108,0
10_23,10_24,173,0
10_23,11_24,80,0
10_23,11_22,142,0
10_24,11_24,115,0
10_24,10_25,158,0
10_24,11_25,125,0
10_24,11_23,116,0
10_25,11_25,61,0
10_25,10_26,165,0
10_25,11_26,133,0
10_25,11_24,90,0
10_26,11_26,139,0
10_26,10_27,59,0
10_26,11_27,106,0
10_26,11_25,198,0
10_27,11_27,60,0
10_27,10_28,190,0
10_27,11_28,103,0
10_27,11_26,85,0
10_28,11_28,81,0
10_28,10_29,188,0
10_28,11_29,67,0
10_28,11_27,152,0
10_29,11_29,64,0
10_29,10_30,134,0
10_29,11_30,198,0
10_29,11_28,159,0
10_30,11_30,186,0
10_30,10_31,71,0
10_30,11_31,64,0
10_30,11_29,86,0
10_31,11_31,83,0
10_31,10_32,136,0
10_31,11_32,119,0
10_31,11_30,172,0
10_32,11_32,91,0
10_32,10_33,157,0
10_32,11_33,163,0
10_32,11_31,82,0
10_33,11_33,159,0
10_33,10_34,111,0
10_33,11_34,96,0
10_33,11_32,181,0
10_34,11_34,61,0
10_34,10_35,72,0
10_34,11_35,72,0
10_34,11_33,189,0
10_35,11_35,63,0
10_35,10_36,137,0
10_35,11_36,130,0
10_35,11_34,126,0
10_36,11_36,144,0
10_36,10_37,87,0
10_36,11_37,144,0
10_36,11_35,69,0
10_37,11_37,115,0
10_37,10_38,69,0
10_37,11_38,65,0
10_37,11_36,182,0
10_38,11_38,174,0
10_38,10_39,146,0
10_38,11_39,130,0
10_38,11_37,98,0
10_39,11_39,182,0
10_39,10_40,86,0
10_39,11_40,123,0
10_39,11_38,196,0
10_40,11_40,153,0
10_40,10_41,177,0
10_40,11_41,90,0
10_40,11_39,167,0
10_41,11_41,114,0
10_41,10_42,176,0
10_41,11_42,113,0
10_41,11_40,58,0
10_42,11_42,138,0
10_42,10_43,51,0
10_42,11_43,113,0
10_42,11_41,173,0
10_43,11_43,116,0
10_43,10_44,194,0
10_43,11_44,196,0
10_43,11_42,152,0
10_44,11_44,113,0
10_44,10_45,124,0
10_44,11_45,117,0
10_44,11_43,192,0
10_45,11_45,153,0
10_45,10_46,146,0
10_45,11_46,119,0
10_45,11_44,125,0
10_46,11_46,67,0
10_46,10_47,103,0
10_46,11_47,130,0
10_46,11_45,160,0
10_47,11_47,90,0
10_47,10_48,112,0
10_47,11_48,190,0
10_47,11_46,158,0
10_48,11_48,67,0
10_48,10_49,105,0
10_48,11_49,200,0
10_48,11_47,150,0
10_49,11_49,146,0
10_49,10_50,60,0
10_49,11_50,185,0
10_49,11_48,181,0
10_50,11_50,70,0
10_50,10_51,111,0
10_50,11_51,190,0
10_50,11_49,132,0
10_51,11_51,184,0
10_51,10_52,157,0
10_51,11_52,126,0
10_51,11_50,124,0
10_52,11_52,124,0
10_52,10_53,183,0
10_52,11_53,58,0
10_52,11_51,106,0
10_53,11_53,85,0
10_53,10_54,62,0
10_53,11_54,192,0
10_53,11_52,87,0
10_54,11_54,187,0
10_54,10_55,193,0
10_54,11_55,123,0
10_54,11_53,110,0
10_55,11_55,60,0
10_55,10_56,50,0
10_55,11_56,135,0
10_55,11_54,148,0
10_56,11_56,79,0
10_56,10_57,186,0
10_56,11_57,123,0
10_56,11_55,126,0
10_57,11_57,51,0
10_57,10_58,171,0
10_57,11_58,193,0
10_57,11_56,180,0
10_58,11_58,90,0
10_58,10_59,165,0
10_58,11_59,188,0
10_58,11_57,198,0
10_59,11_59,157,0
10_59,10_60,58,0
10_59,11_60,110,0
10_59,11_58,101,0
10_60,11_60,88,0
10_60,10_61,106,0
10_60,11_61,58,0
10_60,11_59,67,0
10_61,11_61,50,0
10_61,10_62,87,0
10_61,11_62,67,0
10_61,11_60,119,0
10_62,11_62,158,0
10_62,10_63,56,0
10_62,11_63,75,0
10_62,11_61,68,0
10_63,11_63,54,0
10_63,10_64,179,0
10_63,11_64,79,0
10_63,11_62,154,0
10_64,11_64,60,0
10_64,10_65,164,0
10_64,11_65,91,0
10_64,11_63,196,0
10_65,11_65,91,0
10_65,10_66,172,0
10_65,11_66,120,0
10_65,11_64,183,0
10_66,11_66,156,0
10_66,10_67,52,0
10_66,11_67,141,0
10_66,11_65,152,0
10_67,11_67,160,0
10_67,10_68,146,0
10_67,11_68,141,0
10_67,11_66,120,0
10_68,11_68,80,0
10_68,10_69,63,0
10_68,11_69,142,0
10_68,11_67,52,0
10_69,11_69,128,0
10_69,10_70,193,0
10_69,11_70,50,0
10_69,11_68,92,0
10_70,11_70,167,0
10_70,10_71,62,0
10_70,11_71,119,0
10_70,11_69,50,0
10_71,11_71,129,0
10_71,10_72,178,0
10_71,11_72,52,0
10_71,11_70,57,0
10_72,11_72,137,0
10_72,10_73,172,0
10_72,11_73,123,0
10_72,11_71,55,0
10_73,11_73,151,0
10_73,10_74,147,0
10_73,11_74,97,0
10_73,11_72,127,0
10_74,11_74,159,0
10_74,10_75,114,0
10_74,11_75,69,0
10_74,11_73,163,0
10_75,11_75,103,0
10_75,10_76,56,0
10_75,11_76,50,0
10_75,11_74,84,0
10_76,11_76,134,0
10_76,10_77,110,0
10_76,11_77,130,0
10_76,11_75,63,0
10_77,11_77,117,0
10_77,10_78,189,0
10_77,11_78,180,0
10_77,11_76,64,0
10_78,11_78,138,0
10_78,10_79,155,0
10_78,11_79,175,0
10_78,11_77,77,0
10_79,11_79,174,0
10_79,10_80,179,0
10_79,11_80,164,0
10_79,11_78,178,0
10_80,11_80,76,0
10_80,10_81,188,0
10_80,11_81,125,0
10_80,11_79,77,0
10_81,11_81,173,0
10_81,10_82,169,0
10_81,11_82,165,0
10_81,11_80,104,0
10_82,11_82,61,0
10_82,10_83,156,0
10_82,11_83,96,0
10_82,11_81,176,0
10_83,11_83,113,0
10_83,10_84,82,0
10_83,11_84,87,0
10_83,11_82,116,0
10_84,11_84,148,0
10_84,10_85,175,0
10_84,11_85,186,0
10_84,11_83,127,0
10_85,11_85,152,0
10_85,10_86,162,0
10_85,11_86,95,0
10_85,11_84,148,0
10_86,11_86,140,0
10_86,10_87,122,0
10_86,11_87,108,0
10_86,11_85,91,0
10_87,11_87,146,0
10_87,10_88,55,0
10_87,11_88,164,0
10_87,11_86,62,0
10_88,11_88,58,0
10_88,10_89,157,0
10_88,11_89,81,0
10_88,11_87,154,0
10_89,11_89,190,0
10_89,10_90,186,0
10_89,11_90,180,0
10_89,11_88,129,0
10_90,11_90,127,0
10_90,10_91,94,0
10_90,11_91,181,0
10_90,11_89,81,0
10_91,11_91,92,0
10_91,10_92,64,0
10_91,11_92,137,0
10_91,11_90,189,0
10_92,11_92,126,0
10_92,10_93,76,0
10_92,11_93,124,0
10_92,11_91,123,0
10_93,11_93,91,0
10_93,10_94,82,0
10_93,11_94,191,0
10_93,11_92,82,0
10_94,11_94,140,0
10_94,10_95,149,0
10_94,11_95,176,0
10_94,11_93,142,0
10_95,11_95,86,0
10_95,10_96,117,0
10_95,11_96,53,0
10_95,11_94,105,0
10_96,11_96,81,0
10_96,10_97,85,0
10_96,11_97,93,0
10_96,11_95,138,0
10_97,11_97,58,0
10_97,10_98,111,0
10_97,11_98,62,0
10_97,11_96,120,0
10_98,11_98,55,0
10_98,10_99,128,0
10_98,11_99,115,0
10_98,11_97,100,0
10_99,11_99,50,0
10_99,11_98,109,0
11_0,12_0,57,0
11_0,11_1,170,0
11_0,12_1,162,0
11_1,12_1,182,0
11_1,11_2,84,0
11_1,12_2,57,0
11_2,12_2,112,0
11_2,11_3,125,0
11_2,12_3,92,0
11_2,12_1,133,0
11_3,12_3,120,0
11_3,11_4,64,0
11_3,12_4,147,0
11_3,12_2,120,0
11_4,12_4,144,0
11_4,11_5,126,0
11_4,12_5,95,0
11_4,12_3,190,0
11_5,12_5,133,0
11_5,11_6,78,0
11_5,12_6,71,0
11_5,12_4,80,0
11_6,12_6,76,0
11_6,11_7,88,0
11_6,12_7,94,0
11_6,12_5,66,0
11_7,12_7,181,0
11_7,11_8,102,0
11_7,12_8,173,0
11_7,12_6,153,0
11_8,12_8,102,0
11_8,11_9,121,0
11_8,12_9,160,0
11_8,12_7,85,0
11_9,12_9,71,0
11_9,11_10,71,0
11_9,12_10,165,0
11_9,12_8,176,0
11_10,12_10,194,0
11_10,11_11,166,0
11_10,12_11,181,0
11_10,12_9,104,0
11_11,12_11,196,0
11_11,11_12,190,0
11_11,12_12,76,0
11_11,12_10,61,0
11_12,12_12,119,0
11_12,11_13,158,0
11_12,12_13,62,0
11_12,12_11,175,0
11_13,12_13,134,0
11_13,11_14,83,0
11_13,12_14,93,0
11_13,12_12,88,0
11_14,12_14,99,0
11_14,11_15,156,0
11_14,12_15,198,0
11_14,12_13,130,0
11_15,12_15,149,0
11_15,11_16,92,0
11_15,12_16,79,0
11_15,12_14,71,0
11_16,12_16,128,0
11_16,11_17,154,0
11_16,12_17,185,0
11_16,12_15,178,0
11_17,12_17,77,0
11_17,11_18,129,0
11_17,12_18,152,0
11_17,12_16,99,0
11_18,12_18,168,0
11_18,11_19,163,0
11_18,12_19,65,0
11_18,12_17,172,0
11_19,12_19,91,0
11_19,11_20,73,0
11_19,12_20,181,0
11_19,12_18,52,0
11_20,12_20,134,0
11_20,11_21,138,0
11_20,12_21,58,0
11_20,12_19,87,0
11_21,12_21,94,0
11_21,11_22,104,0
11_21,12_22,50,0
11_21,12_20,195,0
11_22,12_22,106,0
11_22,11_23,80,0
11_22,12_23,125,0
11_22,12_21,80,0
11_23,12_23,128,0
11_23,11_24,129,0
11_23,12_24,86,0
11_23,12_22,169,0
11_24,12_24,132,0
11_24,11_25,185,0
11_24,12_25,77,0
11_24,12_23,55,0
11_25,12_25,154,0
11_25,11_26,149,0
11_25,12_26,123,0
11_25,12_24,94,0
11_26,12_26,75,0
11_26,11_27,157,0
11_26,12_27,188,0
11_26,12_25,169,0
11_27,12_27,71,0
11_27,11_28,176,0
11_27,12_28,143,0
11_27,12_26,116,0
11_28,12_28,150,0
11_28,11_29,107,0
11_28,12_29,60,0
11_28,12_27,119,0
11_29,12_29,130,0
11_29,11_30,69,0
11_29,12_30,168,0
11_29,12_28,131,0
11_30,12_30,58,0
11_30,11_31,193,0
11_30,12_31,177,0
11_30,12_29,184,0
11_31,12_31,59,0
11_31,11_32,158,0
11_31,12_32,54,0
11_31,12_30,78,0
11_32,12_32,186,0
11_32,11_33,57,0
11_32,12_33,95,0
11_32,12_31,150,0
11_33,12_33,173,0
11_33,11_34,105,0
11_33,12_34,142,0
11_33,12_32,50,0
11_34,12_34,139,0
11_34,11_35,55,0
11_34,12_35,87,0
11_34,12_33,57,0
11_35,12_35,72,0
11_35,11_36,123,0
11_35,12_36,161,0
11_35,12_34,109,0
11_36,12_36,110,0
11_36,11_37,124,0
11_36,12_37,94,0
11_36,12_35,85,0
11_37,12_37,144,0
11_37,11_38,104,0
11_37,12_38,132,0
11_37,12_36,71,0
11_38,12_38,146,0
11_38,11_39,157,0
11_38,12_39,62,0
11_38,12_37,114,0
11_39,12_39,125,0
11_39,11_40,85,0
11_39,12_40,197,0
11_39,12_38,198,0
11_40,12_40,52,0
11_40,11_41,90,0
11_40,12_41,61,0
11_40,12_39,65,0
11_41,12_41,111,0
11_41,11_42,196,0
11_41,12_42,111,0
11_41,12_40,138,0
11_42,12_42,62,0
11_42,11_43,127,0
11_42,12_43,172,0
11_42,12_41,121,0
11_43,12_43,118,0
11_43,11_44,140,0
11_43,12_44,154,0
11_43,12_42,91,0
11_44,12_44,169,0
11_44,11_45,172,0
11_44,12_45,80,0
11_44,12_43,139,0
11_45,12_45,136,0
11_45,11_46,165,0
11_45,12_46,74,0
11_45,12_44,94,0
11_46,12_46,76,0
11_46,11_47,153,0
11_46,12_47,178,0
11_46,12_45,63,0
11_47,12_47,111,0
11_47,11_48,119,0
11_47,12_48,53,0
11_47,12_46,198,0
11_48,12_48,131,0
11_48,11_49,195,0
11_48,12_49,121,0
11_48,12_47,89,0
11_49,12_49,65,0
11_49,11_50,54,0
11_49,12_50,191,0
11_49,12_48,60,0
11_50,12_50,164,0
11_50,11_51,52,0
11_50,12_51,112,0
11_50,12_49,63,0
11_51,12_51,156,0
11_51,11_52,185,0
11_51,12_52,145,0
11_51,12_50,141,0
11_52,12_52,90,0
11_52,11_53,53,0
11_52,12_53,156,0
11_52,12_51,104,0
11_53,12_53,64,0
11_53,11_54,140,0
11_53,12_54,184,0
11_53,12_52,87,0
11_54,12_54,99,0
11_54,11_55,187,0
11_54,12_55,192,0
11_54,12_53,155,0
11_55,12_55,73,0
11_55,11_56,150,0
11_55,12_56,99,0
11_55,12_54,82,0
11_56,12_56,52,0
11_56,11_57,95,0
11_56,12_57,156,0
11_56,12_55,149,0
11_57,12_57,63,0
11_57,11_58,191,0
11_57,12_58,155,0
11_57,12_56,107,0
11_58,12_58,166,0
11_58,11_59,194,0
11_58,12_59,66,0
11_58,12_57,103,0
11_59,12_59,189,0
11_59,11_60,148,0
11_59,12_60,160,0
11_59,12_58,181,0
11_60,12_60,59,0
11_60,11_61,144,0
11_60,12_61,54,0
11_60,12_59,58,0
11_61,12_61,183,0
11_61,11_62,121,0
11_61,12_62,91,0
11_61,12_60,188,0
11_62,12_62,128,0
11_62,11_63,162,0
11_62,12_63,127,0
11_62,12_61,130,0
11_63,12_63,61,0
11_63,11_64,156,0
11_63,12_64,114,0
11_63,12_62,147,0
11_64,12_64,181,0
11_64,11_65,182,0
11_64,12_65,120,0
11_64,12_63,167,0
11_65,12_65,109,0
11_65,11_66,54,0
11_65,12_66,50,0
11_65,12_64,54,0
11_66,12_66,197,0
11_66,11_67,88,0
11_66,12_67,85,0
11_66,12_65,142,0
11_67,12_67,191,0
11_67,11_68,117,0
11_67,12_68,179,0
11_67,12_66,187,0
11_68,12_68,150,0
11_68,11_69,58,0
11_68,12_69,66,0
11_68,12_67,132,0
11_69,12_69,88,0
11_69,11_70,157,0
11_69,12_70,135,0
11_69,12_68,130,0
11_70,12_70,73,0
11_70,11_71,159,0
11_70,12_71,160,0
11_70,12_69,110,0
11_71,12_71,175,0
11_71,11_72,149,0
11_71,12_72,126,0
11_71,12_70,197,0
11_72,12_72,105,0
11_72,11_73,98,0
11_72,12_73,101,0
11_72,12_71,123,0
11_73,12_73,78,0
11_73,11_74,176,0
11_73,12_74,51,0
11_73,12_72,51,0
11_74,12_74,168,0
11_74,11_75,109,0
11_74,12_75,181,0
11_74,12_73,122,0
11_75,12_75,151,0
11_75,11_76,93,0
11_75,12_76,83,0
11_75,12_74,128,0
11_76,12_76,162,0
11_76,11_77,82,0
11_76,12_77,175,0
11_76,12_75,92,0
11_77,12_77,196,0
11_77,11_78,114,0
11_77,12_78,87,0
11_77,12_76,142,0
11_78,12_78,56,0
11_78,11_79,89,0
11_78,12_79,98,0
11_78,12_77,121,0
11_79,12_79,126,0
11_79,11_80,135,0
11_79,12_80,170,0
11_79,12_78,197,0
11_80,12_80,69,0
11_80,11_81,51,0
11_80,12_81,112,0
11_80,12_79,66,0
11_81,12_81,159,0
11_81,11_82,153,0
11_81,12_82,93,0
11_81,12_80,199,0
11_82,12_82,182,0
11_82,11_83,199,0
11_82,12_83,111,0
11_82,12_81,167,0
11_83,12_83,165,0
11_83,11_84,165,0
11_83,12_84,156,0
11_83,12_82,118,0
11_84,12_84,186,0
11_84,11_85,193,0
11_84,12_85,119,0
11_84,12_83,53,0
11_85,12_85,183,0
11_85,11_86,57,0
11_85,12_86,110,0
11_85,12_84,83,0
11_86,12_86,115,0
11_86,11_87,110,0
11_86,12_87,151,0
11_86,12_85,83,0
11_87,12_87,190,0
11_87,11_88,109,0
11_87,12_88,143,0
11_87,12_86,133,0
11_88,12_88,169,0
11_88,11_89,163,0
11_88,12_89,130,0
11_88,12_87,100,0
11_89,12_89,69,0
11_89,11_90,132,0
11_89,12_90,174,0
11_89,12_88,180,0
11_90,12_90,65,0
11_90,11_91,152,0
11_90,12_91,78,0
11_90,12_89,150,0
11_91,12_91,61,0
11_91,11_92,160,0
11_91,12_92,119,0
11_91,12_90,137,0
11_92,12_92,94,0
11_92,11_93,186,0
11_92,12_93,163,0
11_92,12_91,137,0
11_93,12_93,124,0
11_93,11_94,71,0
11_93,12_94,93,0
11_93,12_92,140,0
11_94,12_94,59,0
11_94,11_95,129,0
11_94,12_95,66,0
11_94,12_93,178,0
11_95,12_95,185,0
11_95,11_96,108,0
11_95,12_96,159,0
11_95,12_94,105,0
11_96,12_96,132,0
11_96,11_97,79,0
11_96,12_97,52,0
11_96,12_95,144,0
11_97,12_97,162,0
11_97,11_98,172,0
11_97,12_98,143,0
11_97,12_96,170,0
11_98,12_98,117,0
11_98,11_99,81,0
11_98,12_99,75,0
11_98,12_97,175,0
11_99,12_99,138,0
11_99,12_98,115,0
12_0,13_0,158,0
12_0,12_1,154,0
12_0,13_1,170,0
12_1,13_1,138,0
12_1,12_2,125,0
12_1,13_2,95,0
12_2,13_2,54,0
12_2,12_3,176,0
12_2,13_3,93,0
12_2,13_1,118,0
12_3,13_3,82,0
12_3,12_4,141,0
12_3,13_4,52,0
12_3,13_2,141,0
12_4,13_4,120,0
12_4,12_5,180,0
12_4,13_5,102,0
12_4,13_3,187,0
12_5,13_5,130,0
12_5,12_6,98,0
12_5,13_6,95,0
12_5,13_4,150,0
12_6,13_6,169,0
12_6,12_7,75,0
12_6,13_7,192,0
12_6,13_5,163,0
12_7,13_7,192,0
12_7,12_8,182,0
12_7,13_8,122,0
12_7,13_6,170,0
12_8,13_8,59,0
12_8,12_9,141,0
12_8,13_9,50,0
12_8,13_7,85,0
12_9,13_9,55,0
12_9,12_10,114,0
12_9,13_10,65,0
12_9,13_8,95,0
12_10,13_10,79,0
12_10,12_11,63,0
12_10,13_11,175,0
12_10,13_9,184,0
12_11,13_11,118,0
12_11,12_12,93,0
12_11,13_12,175,0
12_11,13_10,56,0
12_12,13_12,90,0
12_12,12_13,102,0
12_12,13_13,184,0
12_12,13_11,197,0
12_13,13_13,197,0
12_13,12_14,118,0
12_13,13_14,145,0
12_13,13_12,117,0
12_14,13_14,72,0
12_14,12_15,121,0
12_14,13_15,90,0
12_14,13_13,154,0
12_15,13_15,106,0
12_15,12_16,94,0
12_15,13_16,56,0
12_15,13_14,157,0
12_16,13_16,153,0
12_16,12_17,55,0
12_16,13_17,111,0
12_16,13_15,128,0
12_17,13_17,165,0
12_17,12_18,94,0
12_17,13_18,96,0
12_17,13_16,196,0
12_18,13_18,118,0
12_18,12_19,180,0
12_18,13_19,168,0
12_18,13_17,64,0
12_19,13_19,187,0
12_19,12_20,165,0
12_19,13_20,151,0
12_19,13_18,144,0
12_20,13_20,104,0
12_20,12_21,136,0
12_20,13_21,169,0
12_20,13_19,69,0
12_21,13_21,171,0
12_21,12_22,165,0
12_21,13_22,53,0
12_21,13_20,165,0
12_22,13_22,92,0
12_22,12_23,164,0
12_22,13_23,62,0
12_22,13_21,64,0
12_23,13_23,70,0
12_23,12_24,96,0
12_23,13_24,184,0
12_23,13_22,66,0
12_24,13_24,182,0
12_24,12_25,114,0
12_24,13_25,183,0
12_24,13_23,189,0
12_25,13_25,62,0
12_25,12_26,169,0
12_25,13_26,53,0
12_25,13_24,196,0
12_26,13_26,152,0
12_26,12_27,154,0
12_26,13_27,98,0
12_26,13_25,171,0
12_27,13_27,195,0
12_27,12_28,84,0
12_27,13_28,56,0
12_27,13_26,191,0
12_28,13_28,190,0
12_28,12_29,144,0
12_28,13_29,199,0
12_28,13_27,195,0
12_29,13_29,85,0
12_29,12_30,188,0
12_29,13_30,197,0
12_29,13_28,80,0
12_30,13_30,114,0
12_30,12_31,176,0
12_30,13_31,157,0
12_30,13_29,194,0
12_31,13_31,50,0
12_31,12_32,58,0
12_31,13_32,172,0
12_31,13_30,69,0
12_32,13_32,87,0
12_32,12_33,153,0
12_32,13_33,55,0
12_32,13_31,170,0
12_33,13_33,153,0
12_33,12_34,143,0
12_33,13_34,170,0
12_33,13_32,124,0
12_34,13_34,160,0
12_34,12_35,57,0
12_34,13_35,77,0
12_34,13_33,183,0
12_35,13_35,71,0
12_35,12_36,168,0
12_35,13_36,179,0
12_35,13_34,54,0
12_36,13_36,179,0
12_36,12_37,97,0
12_36,13_37,170,0
12_36,13_35,158,0
12_37,13_37,145,0
12_37,12_38,102,0
12_37,13_38,136,0
12_37,13_36,86,0
12_38,13_38,82,0
12_38,12_39,96,0
12_38,13_39,56,0
12_38,13_37,161,0
12_39,13_39,71,0
12_39,12_40,143,0
12_39,13_40,177,0
12_39,13_38,147,0
12_40,13_40,100,0
12_40,12_41,151,0
12_40,13_41,109,0
12_40,13_39,97,0
12_41,13_41,82,0
12_41,12_42,133,0
12_41,13_42,104,0
12_41,13_40,88,0
12_42,13_42,63,0
12_42,12_43,138,0
12_42,13_43,68,0
12_42,13_41,62,0
12_43,13_43,195,0
12_43,12_44,100,0
12_43,13_44,74,0
12_43,13_42,52,0
12_44,13_44,139,0
12_44,12_45,69,0
12_44,13_45,151,0
12_44,13_43,74,0
12_45,13_45,87,0
12_45,12_46,189,0
12_45,13_46,135,0
12_45,13_44,173,0
12_46,13_46,134,0
12_46,12_47,184,0
12_46,13_47,105,0
12_46,13_45,193,0
12_47,13_47,64,0
12_47,12_48,129,0
12_47,13_48,123,0
12_47,13_46,194,0
12_48,13_48,93,0
12_48,12_49,77,0
12_48,13_49,167,0
12_48,13_47,94,0
12_49,13_49,182,0
12_49,12_50,170,0
12_49,13_50,93,0
12_49,13_48,200,0
12_50,13_50,192,0
12_50,12_51,84,0
12_50,13_51,86,0
12_50,13_49,170,0
12_51,13_51,103,0
12_51,12_52,142,0
12_51,13_52,98,0
12_51,13_50,104,0
12_52,13_52,97,0
12_52,12_53,133,0
12_52,13_53,140,0
12_52,13_51,152,0
12_53,13_53,138,0
12_53,12_54,162,0
12_53,13_54,106,0
12_53,13_52,194,0
12_54,13_54,120,0
12_54,12_55,88,0
12_54,13_55,69,0
12_54,13_53,167,0
12_55,13_55,99,0
12_55,12_56,130,0
12_55,13_56,183,0
12_55,13_54,77,0
12_56,13_56,166,0
12_56,12_57,124,0
12_56,13_57,78,0
12_56,13_55,91,0
12_57,13_57,53,0
12_57,12_58,145,0
12_57,13_58,110,0
12_57,13_56,120,0
12_58,13_58,115,0
12_58,12_59,103,0
12_58,13_59,139,0
12_58,13_57,119,0
12_59,13_59,66,0
12_59,12_60,194,0
12_59,13_60,102,0
12_59,13_58,73,0
12_60,13_60,112,0
12_60,12_61,127,0
12_60,13_61,193,0
12_60,13_59,141,0
12_61,13_61,73,0
12_61,12_62,150,0
12_61,13_62,54,0
12_61,13_60,132,0
12_62,13_62,177,0
12_62,12_63,89,0
12_62,13_63,197,0
12_62,13_61,135,0
12_63,13_63,194,0
12_63,12_64,71,0
12_63,13_64,122,0
12_63,13_62,161,0
12_64,13_64,74,0
12_64,12_65,99,0
12_64,13_65,55,0
12_64,13_63,195,0
12_65,13_65,85,0
12_65,12_66,112,0
12_65,13_66,102,0
12_65,13_64,71,0
12_66,13_66,97,0
12_66,12_67,99,0
12_66,13_67,158,0
12_66,13_65,123,0
12_67,13_67,59,0
12_67,12_68,137,0
12_67,13_68,85,0
12_67,13_66,140,0
12_68,13_68,129,0
12_68,12_69,132,0
12_68,13_69,137,0
12_68,13_67,85,0
12_69,13_69,145,0
12_69,12_70,194,0
12_69,13_70,168,0
12_69,13_68,168,0
12_70,13_70,197,0
12_70,12_71,92,0
12_70,13_71,92,0
12_70,13_69,100,0
12_71,13_71,122,0
12_71,12_72,90,0
12_71,13_72,153,0
12_71,13_70,134,0
12_72,13_72,74,0
12_72,12_73,156,0
12_72,13_73,133,0
12_72,13_71,97,0
12_73,13_73,161,0
12_73,12_74,196,0
12_73,13_74,58,0
12_73,13_72,121,0
12_74,13_74,144,0
12_74,12_75,50,0
12_74,13_75,67,0
12_74,13_73,181,0
12_75,13_75,151,0
12_75,12_76,101,0
12_75,13_76,117,0
12_75,13_74,130,0
12_76,13_76,180,0
12_76,12_77,136,0
