#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
55,0.0,0.9,0.0,0.9,0.203,0.0,0.0,0.975,0.0,0.0,0.0,0.78,0.0,0.56,0.183,0.0,0.0,0.0,0.0,0.0,1.222,0.2,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.61,0.9,0.0,0.0,0.0,0.46,1.19,0.0,0.0,1.101,0.0,0.0,1.12,0.0,0.55,2.021,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.86,0.0,0.75,0.9,0.0,0.63,0.0,0.0,0.191,0.7,0.6,1.193,1.161,0.0,0.39,0.0,0.187,0.0,0.0,0.0,0.1,0.0,0.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.6,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.58
56,0.0,0.9,0.0,0.9,0.203,0.0,0.0,0.955,0.0,0.0,0.0,0.77,0.0,0.55,1.183,0.0,0.0,0.0,0.0,0.0,1.222,0.2,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.6,0.9,0.0,0.0,0.0,0.45,0.19,0.0,0.0,2.101,0.0,0.0,1.12,0.3,0.54,2.011,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.84,0.0,0.73,0.9,0.0,0.62,0.0,0.0,0.391,0.7,0.59,0.193,1.161,0.0,0.38,0.0,1.187,0.0,0.0,0.0,0.1,0.0,1.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.59,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.56
57,0.0,0.9,0.0,0.9,1.203,0.0,0.0,1.9449999999999998,0.0,0.0,0.0,0.75,0.0,0.54,1.183,0.0,0.0,0.0,0.0,0.0,1.222,0.2,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.59,0.89,0.0,0.0,0.0,0.44,0.19,0.0,0.0,1.091,0.0,0.0,1.12,0.3,0.53,1.991,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.83,0.0,0.72,0.9,0.0,0.6,0.0,0.0,0.391,0.7,0.58,1.193,1.161,0.0,0.37,0.0,0.187,0.0,0.0,0.0,0.1,0.0,1.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.58,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.55
58,0.0,0.9,0.0,0.9,1.203,0.0,0.0,0.9249999999999999,0.0,0.0,0.0,0.74,0.0,0.52,0.183,0.0,0.0,0.0,0.0,0.0,0.222,0.2,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.57,0.87,0.0,0.0,0.0,0.42,0.19,0.0,0.0,2.071,0.0,0.0,2.12,0.3,0.52,1.981,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.81,0.0,0.71,0.9,0.0,0.59,0.0,0.0,1.391,0.7,0.56,0.193,0.161,0.0,0.36,0.0,0.187,0.0,0.0,0.0,0.1,0.0,1.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.56,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.53
59,0.0,0.9,0.0,0.9,0.203,0.0,0.0,0.915,0.0,0.0,0.0,0.72,0.0,0.51,0.183,0.0,0.0,0.0,0.0,0.0,0.222,0.2,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.56,0.86,0.0,0.0,0.0,0.41,0.19,0.0,0.0,2.061,0.0,0.0,2.12,0.3,0.51,1.961,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.8,0.0,0.7,0.9,0.0,0.58,0.0,0.0,1.391,0.7,0.55,0.193,0.161,0.0,0.34,0.0,0.187,0.0,0.0,0.0,0.1,0.0,0.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.55,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.52
60,0.0,0.9,0.0,0.9,1.203,0.0,0.0,1.895,0.0,0.0,0.0,0.71,0.0,0.5,1.183,0.0,0.0,0.0,0.0,0.0,1.222,0.19,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.55,0.84,0.0,0.0,0.0,0.4,1.19,0.0,0.0,2.041,0.0,0.0,2.12,0.3,0.5,1.951,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.78,0.0,0.68,0.9,0.0,0.56,0.0,0.0,1.391,0.7,0.53,1.193,1.161,0.0,0.33,0.0,1.187,0.0,0.0,0.0,0.1,0.0,1.209,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.53,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.5
61,0.0,0.9,0.0,0.9,1.203,0.0,0.0,1.8849999999999998,0.0,0.0,0.0,0.69,0.0,0.49,1.183,0.0,0.0,0.0,0.0,0.0,1.222,0.19,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.54,0.83,0.0,0.0,0.0,0.39,1.19,0.0,0.0,2.031,0.0,0.0,2.12,0.3,0.49,1.931,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.77,0.0,0.67,0.9,0.0,0.55,0.0,0.0,1.391,0.7,0.52,1.193,1.161,0.0,0.32,0.0,1.187,0.0,0.0,0.0,0.1,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.52,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.49
62,0.0,0.9,0.0,0.9,1.203,0.0,0.0,1.8649999999999998,0.0,0.0,0.0,0.68,0.0,0.47,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.19,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.53,0.81,0.0,0.0,0.0,0.38,1.19,0.0,0.0,2.011,0.0,0.0,2.12,0.3,0.48,1.921,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.75,0.0,0.66,0.9,0.0,0.54,0.0,0.0,1.391,0.7,0.5,1.193,1.161,0.0,0.31,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.5,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.47
63,0.0,0.9,0.0,0.9,1.203,0.0,0.0,1.855,0.0,0.0,0.0,0.66,0.0,0.46,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.18,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.52,0.8,0.0,0.0,0.0,0.37,1.19,0.0,0.0,2.001,0.0,0.0,2.12,0.3,0.47,1.901,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.74,0.0,0.64,0.9,0.0,0.52,0.0,0.0,1.391,0.7,0.49,1.193,1.161,0.0,0.3,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.9,0.0,0.0,0.49,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.46
64,0.0,0.89,0.0,0.9,1.203,0.0,0.0,1.835,0.0,0.0,0.0,0.65,0.0,0.45,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.18,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.5,0.78,0.0,0.0,0.0,0.36,1.19,0.0,0.0,1.981,0.0,0.0,2.12,0.3,0.46,1.891,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.72,0.0,0.63,0.9,0.0,0.51,0.0,0.0,1.391,0.7,0.47,1.193,1.161,0.0,0.29,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.9,0.0,0.0,0.47,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.44
65,0.0,0.87,0.0,0.9,1.203,0.0,0.0,1.8249999999999997,0.0,0.0,0.0,0.63,0.0,0.43,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.18,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.49,0.77,0.0,0.0,0.0,0.34,1.19,0.0,0.0,1.971,0.0,0.0,2.12,0.3,0.45,1.871,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.71,0.0,0.62,0.9,0.0,0.5,0.0,0.0,1.391,0.7,0.46,1.193,1.161,0.0,0.28,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.9,0.0,0.0,0.46,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.43
66,0.0,0.86,0.0,0.9,1.203,0.0,0.0,1.815,0.0,0.0,0.0,0.62,0.0,0.42,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.17,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.48,0.75,0.0,0.0,0.0,0.33,1.19,0.0,0.0,1.951,0.0,0.0,2.12,0.3,0.44,1.8610000000000002,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.69,0.0,0.6,0.89,0.0,0.49,0.0,0.0,1.391,0.7,0.44,1.193,1.161,0.0,0.26,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.08,0.9,0.0,0.0,0.44,0.0,1.225,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.41
67,0.0,0.84,0.0,0.9,1.203,0.0,0.0,1.795,0.0,0.0,0.0,0.6,0.0,0.41,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.17,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.47,0.74,0.0,0.0,0.0,0.32,1.19,0.0,0.0,1.941,0.0,0.0,2.12,0.3,0.43,1.8410000000000002,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.68,0.0,0.59,0.87,0.0,0.47,0.0,0.0,1.391,0.7,0.43,1.193,1.461,0.0,0.25,0.0,1.187,0.0,0.0,0.0,0.09,0.0,1.209,0.0,0.0,0.0,0.0,0.07,0.9,0.0,0.0,0.43,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.46,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.4
68,0.0,0.83,0.0,0.9,1.203,0.0,0.0,1.7850000000000001,0.0,0.0,0.0,0.59,0.0,0.39,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.17,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.46,0.72,0.0,0.0,0.0,0.31,1.19,0.0,0.0,1.921,0.0,0.0,2.12,0.3,0.42,1.831,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.66,0.0,0.58,0.86,0.0,0.46,0.0,0.0,1.391,0.7,0.41,1.193,1.461,0.0,0.24,0.0,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.0,0.0,0.07,0.9,0.0,0.0,0.41,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.44,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.38
69,0.0,0.81,0.0,0.9,1.203,0.0,0.0,1.7650000000000001,0.0,0.0,0.0,0.58,0.0,0.38,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.16,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.45,0.71,0.0,0.0,0.0,0.3,1.19,0.0,0.0,1.911,0.0,0.0,2.12,0.3,0.41,1.811,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.65,0.0,0.56,0.84,0.0,0.45,0.0,0.0,1.391,0.7,0.4,1.193,1.461,0.0,0.23,0.0,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.0,0.0,0.07,0.9,0.0,0.0,0.4,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.43,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.37
70,0.0,0.8,0.0,0.9,1.203,0.0,0.0,1.755,0.0,0.0,0.0,0.56,0.0,0.37,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.16,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.44,0.69,0.0,0.0,0.0,0.29,1.19,0.0,0.0,1.891,0.0,0.0,2.12,0.3,0.4,1.8010000000000002,0.0,0.2,0.0,0.0,0.0,0.11,0.0,0.63,0.0,0.55,0.83,0.0,0.43,0.0,0.0,1.391,0.7,0.38,1.193,1.461,0.0,0.22,0.6,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.1,0.0,0.07,0.9,0.0,0.0,0.38,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.41,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.35
71,0.0,0.78,0.0,0.89,1.203,0.0,0.0,1.7349999999999999,0.0,0.0,0.0,0.55,0.0,0.35,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.16,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.42,0.68,0.0,0.0,0.0,0.28,1.19,0.0,0.0,1.8810000000000002,0.0,0.0,2.12,0.3,0.39,1.7810000000000001,0.0,0.2,0.0,0.0,0.0,0.11,0.0,0.62,0.0,0.54,0.81,0.0,0.42,0.0,0.0,1.391,0.7,0.37,1.193,1.461,0.0,0.21,0.6,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.1,0.0,0.07,0.9,0.0,0.0,0.37,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.4,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.34
72,0.0,0.77,0.0,0.87,1.203,0.0,0.0,1.725,0.0,0.0,0.0,0.53,0.0,0.34,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.15,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.41,0.66,0.0,0.0,0.0,0.26,1.19,0.0,0.0,1.8610000000000002,0.0,0.0,2.12,0.3,0.38,1.771,0.0,0.2,0.0,0.0,0.0,0.11,0.0,0.6,0.0,0.52,0.8,0.0,0.41,0.0,0.0,1.391,0.7,0.35,1.193,1.461,0.0,0.2,0.6,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.1,0.0,0.07,0.9,0.0,0.0,0.35,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.38,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.32
73,0.0,0.75,0.0,0.86,1.203,0.0,0.0,1.705,0.0,0.0,0.0,0.52,0.0,0.33,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.15,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.4,0.65,0.0,0.0,0.0,0.25,1.19,0.0,0.0,1.851,0.0,0.0,2.12,0.3,0.37,1.7610000000000001,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.59,0.0,0.51,0.78,0.0,0.39,0.0,0.0,1.391,0.7,0.34,1.193,1.461,0.0,0.18,0.6,1.187,0.0,0.0,0.0,0.08,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.34,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.37,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.31
74,0.0,0.74,0.0,0.84,1.203,0.0,0.0,1.6949999999999998,0.0,0.0,0.0,0.5,0.0,0.31,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.15,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.39,0.63,0.0,0.0,0.0,0.24,1.19,0.0,0.0,1.831,0.0,0.0,2.12,0.3,0.36,1.741,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.58,0.0,0.5,0.77,0.0,0.38,0.0,0.0,1.391,0.69,0.32,1.193,1.461,0.0,0.17,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.32,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.35,0.0,0.09,0.0,0.0,0.0,0.29,0.0,0.0,0.3
75,0.0,0.72,0.0,0.83,1.203,0.0,0.0,1.6749999999999998,0.0,0.0,0.0,0.49,0.0,0.3,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.14,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.38,0.62,0.0,0.0,0.0,0.23,1.19,0.0,0.0,1.8210000000000002,0.0,0.0,2.12,0.3,0.35,1.731,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.56,0.0,0.49,0.75,0.0,0.37,0.0,0.0,1.391,0.68,0.31,1.193,1.461,0.0,0.16,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.31,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.34,0.0,0.08,0.0,0.0,0.0,0.29,0.0,0.0,0.28
76,0.0,0.71,0.0,0.81,1.203,0.0,0.0,1.665,0.0,0.0,0.0,0.47,0.0,0.29,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.14,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.37,0.6,0.0,0.0,0.0,0.22,1.19,0.0,0.0,1.8010000000000002,0.0,0.0,2.1100000000000003,0.3,0.34,1.711,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.55,0.0,0.47,0.74,0.0,0.35,0.0,0.0,1.391,0.67,0.3,1.193,1.461,0.0,0.15,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.3,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.32,0.0,0.08,0.0,0.0,0.0,0.28,0.0,0.0,0.27
77,0.0,0.69,0.0,0.8,1.203,0.0,0.0,1.645,0.0,0.0,0.0,0.46,0.0,0.28,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.14,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.36,0.59,0.0,0.0,0.0,0.21,1.19,0.0,0.0,1.791,0.0,0.0,2.0900000000000003,0.3,0.33,1.701,0.0,0.2,0.0,0.0,0.0,0.09,0.0,0.53,0.0,0.46,0.72,0.0,0.34,0.0,0.0,1.391,0.65,0.28,1.193,1.461,0.0,0.14,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.28,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.31,0.0,0.08,0.0,0.0,0.0,0.28,0.0,0.0,0.25
78,0.0,0.68,0.3,0.78,1.203,0.0,0.0,1.6349999999999998,0.0,0.0,0.0,0.44,0.0,0.26,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.13,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.34,0.58,0.0,0.0,0.0,0.2,1.19,0.0,0.0,1.7810000000000001,0.0,0.0,2.08,0.3,0.32,1.681,0.0,0.2,0.0,0.0,0.0,0.09,0.0,0.52,0.0,0.45,0.71,0.0,0.33,0.0,0.0,1.391,0.64,0.27,1.193,1.461,0.0,0.13,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.06,0.9,0.0,0.0,0.27,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.08,0.0,0.0,0.0,0.27,0.0,0.0,0.24
79,0.0,0.66,0.3,0.77,1.203,0.0,0.0,1.6149999999999998,0.0,0.0,0.0,0.43,0.0,0.25,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.13,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.33,0.56,0.0,0.0,0.0,0.18,1.19,0.0,0.0,1.7610000000000001,0.0,0.0,2.06,0.3,0.31,1.671,0.0,0.2,0.0,0.0,0.0,0.09,0.0,0.5,0.0,0.43,0.69,0.0,0.31,0.0,0.0,1.391,0.63,0.25,1.193,1.461,0.0,0.11,0.6,1.187,0.0,0.0,0.0,0.07,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.25,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.28,0.0,0.08,0.0,0.0,0.0,0.27,0.0,0.0,0.22
80,0.0,0.65,0.3,0.75,1.203,0.0,0.0,1.605,0.0,0.0,0.0,0.41,0.0,0.24,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.13,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.32,0.55,0.0,0.0,0.0,0.17,1.19,0.0,0.0,1.7510000000000001,0.0,0.0,2.0500000000000003,0.3,0.3,1.651,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.49,0.0,0.42,0.68,0.0,0.3,0.0,0.0,1.391,0.62,0.24,1.193,1.461,0.0,0.1,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.24,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.27,0.0,0.08,0.0,0.0,0.0,0.26,0.0,0.0,0.21
81,0.0,0.63,0.3,0.74,1.203,0.0,0.0,1.585,0.0,0.0,0.0,0.4,0.0,0.22,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.12,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.31,0.53,0.0,0.0,0.0,0.16,1.19,0.0,0.0,1.731,0.0,0.0,2.0300000000000002,0.3,0.3,1.641,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.47,0.0,0.41,0.66,0.0,0.29,0.0,0.0,1.391,0.61,0.22,1.193,1.461,0.0,0.09,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.22,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.25,0.0,0.07,0.0,0.0,0.0,0.26,0.0,0.0,0.19
82,0.0,0.62,0.3,0.72,1.203,0.0,0.0,1.5750000000000002,0.0,0.0,0.0,0.38,0.0,0.21,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.12,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.3,0.52,0.0,0.0,0.0,0.15,1.19,0.0,0.0,1.721,0.0,0.0,2.02,0.3,0.29,1.621,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.46,0.0,0.39,0.65,0.0,0.28,0.0,0.0,1.391,0.6,0.21,1.193,1.461,0.0,0.08,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.21,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.0,0.0,0.0,0.25,0.0,0.0,0.18
83,0.0,0.6,0.3,0.71,1.203,0.0,0.0,1.5550000000000002,0.0,0.0,0.0,0.37,0.0,0.2,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.12,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.29,0.5,0.0,0.0,0.0,0.14,1.19,0.0,0.0,1.701,0.0,0.0,2.0,0.3,0.28,1.611,0.0,0.2,0.0,0.0,0.0,0.07,0.0,0.44,0.0,0.38,0.63,0.0,0.26,0.0,0.0,1.391,0.59,0.19,1.193,1.461,0.0,0.07,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.19,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.22,0.0,0.07,0.0,0.0,0.0,0.25,0.0,0.0,0.16
84,0.0,0.59,0.3,0.69,1.203,0.0,0.0,1.545,0.0,0.0,0.0,0.35,0.0,0.18,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.11,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.28,0.49,0.0,0.0,0.0,0.13,1.19,0.0,0.0,1.691,0.0,0.0,1.99,0.3,0.27,1.591,0.0,0.2,0.0,0.0,0.0,0.07,0.0,0.43,0.0,0.37,0.62,0.0,0.25,0.0,0.0,1.391,0.57,0.18,1.193,1.461,0.0,0.06,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.05,0.9,0.0,0.0,0.18,0.0,1.225,0.7,0.0,0.0,0.0,0.0,0.21,0.0,0.07,0.0,0.0,0.0,0.24,0.0,0.0,0.15
85,0.0,0.58,0.3,0.68,1.203,0.0,0.0,1.5350000000000001,0.0,0.0,0.0,0.34,0.0,0.17,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.11,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.26,0.47,0.0,0.0,0.0,0.11,1.19,0.0,0.0,1.671,0.0,0.0,1.97,0.3,0.26,1.581,0.0,0.2,0.0,0.0,0.0,0.07,0.0,0.41,0.0,0.35,0.6,0.0,0.24,0.0,0.0,1.391,0.56,0.16,1.193,1.461,0.0,0.05,0.6,1.187,0.0,0.0,0.0,0.06,0.0,1.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.16,0.0,1.225,0.7,0.2,0.0,0.0,0.0,0.19,0.0,0.07,0.0,0.0,0.0,0.24,0.0,0.0,0.13
86,0.0,0.56,0.3,0.66,1.203,0.0,0.0,1.5150000000000001,0.0,0.0,0.0,0.32,0.0,0.16,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.11,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.25,0.46,0.0,0.0,0.0,0.1,1.19,0.0,0.0,1.661,0.0,0.0,1.96,0.29,0.25,1.561,0.0,0.2,0.0,0.0,0.0,0.06,0.0,0.4,0.0,0.34,0.59,0.0,0.22,0.0,0.0,1.381,0.55,0.15,1.193,1.461,0.0,0.03,0.6,1.187,0.0,0.0,0.0,0.05,0.0,1.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.15,0.0,1.225,0.7,0.2,0.0,0.0,0.0,0.18,0.0,0.07,0.0,0.0,0.0,0.23,0.0,0.0,0.12
