#name1,name2,distance,forced_redirection
11_37,12_37,131,0
11_37,11_38,57,0
11_38,12_38,81,0
11_38,11_39,54,0
11_39,12_39,192,0
11_39,11_40,84,0
11_40,12_40,184,0
11_40,11_41,91,0
11_41,12_41,182,0
11_41,11_42,90,0
11_42,12_42,85,0
11_42,11_43,62,0
11_43,12_43,50,0
11_43,11_44,156,0
11_44,12_44,59,0
11_44,11_45,192,0
11_45,12_45,133,0
11_45,11_46,110,0
11_46,12_46,89,0
11_46,11_47,88,0
11_47,12_47,187,0
11_47,11_48,127,0
11_48,12_48,92,0
11_48,11_49,166,0
11_49,12_49,169,0
12_0,13_0,174,0
12_0,12_1,143,0
12_1,13_1,90,0
12_1,12_2,122,0
12_2,13_2,178,0
12_2,12_3,57,0
12_3,13_3,187,0
12_3,12_4,189,0
12_4,13_4,192,0
12_4,12_5,79,0
12_5,13_5,164,0
12_5,12_6,198,0
12_6,13_6,63,0
12_6,12_7,197,0
12_7,13_7,75,0
12_7,12_8,144,0
12_8,13_8,195,0
12_8,12_9,187,0
12_9,13_9,93,0
12_9,12_10,94,0
12_10,13_10,158,0
12_10,12_11,157,0
12_11,13_11,199,0
12_11,12_12,199,0
12_12,13_12,112,0
12_12,12_13,194,0
12_13,13_13,142,0
12_13,12_14,194,0
12_14,13_14,142,0
12_14,12_15,84,0
12_15,13_15,148,0
12_15,12_16,54,0
12_16,13_16,182,0
12_16,12_17,170,0
12_17,13_17,85,0
12_17,12_18,68,0
12_18,13_18,163,0
12_18,12_19,61,0
12_19,13_19,165,0
12_19,12_20,72,0
12_20,13_20,87,0
12_20,12_21,199,0
12_21,13_21,128,0
12_21,12_22,154,0
12_22,13_22,147,0
12_22,12_23,52,0
12_23,13_23,100,0
12_23,12_24,173,0
12_24,13_24,52,0
12_24,12_25,65,0
12_25,13_25,149,0
12_25,12_26,190,0
12_26,13_26,54,0
12_26,12_27,85,0
12_27,13_27,151,0
12_27,12_28,147,0
12_28,13_28,171,0
12_28,12_29,122,0
12_29,13_29,102,0
12_29,12_30,179,0
12_30,13_30,91,0
12_30,12_31,170,0
12_31,13_31,185,0
12_31,12_32,197,0
12_32,13_32,100,0
12_32,12_33,158,0
12_33,13_33,155,0
12_33,12_34,63,0
12_34,13_34,97,0
12_34,12_35,138,0
12_35,13_35,87,0
12_35,12_36,107,0
12_36,13_36,122,0
12_36,12_37,79,0
12_37,13_37,52,0
12_37,12_38,68,0
12_38,13_38,96,0
12_38,12_39,78,0
12_39,13_39,157,0
12_39,12_40,57,0
12_40,13_40,168,0
12_40,12_41,199,0
12_41,13_41,80,0
12_41,12_42,185,0
12_42,13_42,104,0
12_42,12_43,99,0
12_43,13_43,105,0
12_43,12_44,147,0
12_44,13_44,82,0
12_44,12_45,134,0
12_45,13_45,179,0
12_45,12_46,171,0
12_46,13_46,60,0
12_46,12_47,101,0
12_47,13_47,174,0
12_47,12_48,163,0
12_48,13_48,172,0
12_48,12_49,165,0
12_49,13_49,116,0
13_0,14_0,51,0
13_0,13_1,109,0
13_1,14_1,197,0
13_1,13_2,127,0
13_2,14_2,50,0
13_2,13_3,142,0
13_3,14_3,158,0
13_3,13_4,83,0
13_4,14_4,198,0
13_4,13_5,105,0
13_5,14_5,157,0
13_5,13_6,144,0
13_6,14_6,130,0
13_6,13_7,158,0
13_7,14_7,117,0
13_7,13_8,182,0
13_8,14_8,174,0
13_8,13_9,134,0
13_9,14_9,95,0
13_9,13_10,82,0
13_10,14_10,158,0
13_10,13_11,92,0
13_11,14_11,198,0
13_11,13_12,181,0
13_12,14_12,110,0
13_12,13_13,136,0
13_13,14_13,84,0
13_13,13_14,88,0
13_14,14_14,139,0
13_14,13_15,188,0
13_15,14_15,103,0
13_15,13_16,152,0
13_16,14_16,101,0
13_16,13_17,85,0
13_17,14_17,78,0
13_17,13_18,173,0
13_18,14_18,184,0
13_18,13_19,165,0
13_19,14_19,141,0
13_19,13_20,195,0
13_20,14_20,189,0
13_20,13_21,52,0
13_21,14_21,163,0
13_21,13_22,119,0
13_22,14_22,132,0
13_22,13_23,89,0
13_23,14_23,109,0
13_23,13_24,100,0
13_24,14_24,199,0
13_24,13_25,199,0
13_25,14_25,106,0
13_25,13_26,95,0
13_26,14_26,155,0
13_26,13_27,56,0
13_27,14_27,188,0
13_27,13_28,142,0
13_28,14_28,77,0
13_28,13_29,180,0
13_29,14_29,129,0
13_29,13_30,92,0
13_30,14_30,101,0
13_30,13_31,123,0
13_31,14_31,140,0
13_31,13_32,121,0
13_32,14_32,94,0
13_32,13_33,107,0
13_33,14_33,164,0
13_33,13_34,166,0
13_34,14_34,187,0
13_34,13_35,130,0
13_35,14_35,62,0
13_35,13_36,175,0
13_36,14_36,142,0
13_36,13_37,146,0
13_37,14_37,121,0
13_37,13_38,120,0
13_38,14_38,86,0
13_38,13_39,165,0
13_39,14_39,60,0
13_39,13_40,155,0
13_40,14_40,119,0
13_40,13_41,128,0
13_41,14_41,60,0
13_41,13_42,140,0
13_42,14_42,96,0
13_42,13_43,136,0
13_43,14_43,56,0
13_43,13_44,51,0
13_44,14_44,181,0
13_44,13_45,73,0
13_45,14_45,107,0
13_45,13_46,160,0
13_46,14_46,186,0
13_46,13_47,133,0
13_47,14_47,161,0
13_47,13_48,170,0
13_48,14_48,92,0
13_48,13_49,193,0
13_49,14_49,151,0
14_0,15_0,146,0
14_0,14_1,133,0
14_1,15_1,136,0
14_1,14_2,184,0
14_2,15_2,88,0
14_2,14_3,138,0
14_3,15_3,113,0
14_3,14_4,118,0
14_4,15_4,162,0
14_4,14_5,180,0
14_5,15_5,97,0
14_5,14_6,197,0
14_6,15_6,115,0
14_6,14_7,188,0
14_7,15_7,157,0
14_7,14_8,57,0
14_8,15_8,63,0
14_8,14_9,92,0
14_9,15_9,182,0
14_9,14_10,152,0
14_10,15_10,94,0
14_10,14_11,124,0
14_11,15_11,55,0
14_11,14_12,188,0
14_12,15_12,144,0
14_12,14_13,165,0
14_13,15_13,169,0
14_13,14_14,85,0
14_14,15_14,170,0
14_14,14_15,199,0
14_15,15_15,101,0
14_15,14_16,186,0
14_16,15_16,153,0
14_16,14_17,170,0
14_17,15_17,102,0
14_17,14_18,197,0
14_18,15_18,71,0
14_18,14_19,89,0
14_19,15_19,89,0
14_19,14_20,200,0
14_20,15_20,174,0
14_20,14_21,175,0
14_21,15_21,100,0
14_21,14_22,195,0
14_22,15_22,93,0
14_22,14_23,147,0
14_23,15_23,82,0
14_23,14_24,87,0
14_24,15_24,118,0
14_24,14_25,56,0
14_25,15_25,111,0
14_25,14_26,173,0
14_26,15_26,91,0
14_26,14_27,116,0
14_27,15_27,176,0
14_27,14_28,174,0
14_28,15_28,173,0
14_28,14_29,185,0
14_29,15_29,128,0
14_29,14_30,127,0
14_30,15_30,115,0
14_30,14_31,74,0
14_31,15_31,60,0
14_31,14_32,50,0
14_32,15_32,67,0
14_32,14_33,193,0
14_33,15_33,114,0
14_33,14_34,101,0
14_34,15_34,127,0
14_34,14_35,168,0
14_35,15_35,153,0
14_35,14_36,75,0
14_36,15_36,170,0
14_36,14_37,73,0
14_37,15_37,131,0
14_37,14_38,195,0
14_38,15_38,171,0
14_38,14_39,105,0
14_39,15_39,55,0
14_39,14_40,91,0
14_40,15_40,154,0
14_40,14_41,59,0
14_41,15_41,77,0
14_41,14_42,177,0
14_42,15_42,127,0
14_42,14_43,93,0
14_43,15_43,50,0
14_43,14_44,94,0
14_44,15_44,102,0
14_44,14_45,140,0
14_45,15_45,183,0
14_45,14_46,99,0
14_46,15_46,54,0
14_46,14_47,161,0
14_47,15_47,109,0
14_47,14_48,137,0
14_48,15_48,188,0
14_48,14_49,151,0
14_49,15_49,63,0
15_0,16_0,108,0
15_0,15_1,177,0
15_1,16_1,197,0
15_1,15_2,188,0
15_2,16_2,123,0
15_2,15_3,57,0
15_3,16_3,100,0
15_3,15_4,140,0
15_4,16_4,93,0
15_4,15_5,167,0
15_5,16_5,143,0
15_5,15_6,151,0
15_6,16_6,121,0
15_6,15_7,124,0
15_7,16_7,101,0
15_7,15_8,65,0
15_8,16_8,55,0
15_8,15_9,104,0
15_9,16_9,178,0
15_9,15_10,113,0
15_10,16_10,124,0
15_10,15_11,107,0
15_11,16_11,185,0
15_11,15_12,182,0
15_12,16_12,143,0
15_12,15_13,98,0
15_13,16_13,95,0
15_13,15_14,177,0
15_14,16_14,94,0
15_14,15_15,169,0
15_15,16_15,180,0
15_15,15_16,164,0
15_16,16_16,84,0
15_16,15_17,139,0
15_17,16_17,73,0
15_17,15_18,142,0
15_18,16_18,134,0
15_18,15_19,139,0
15_19,16_19,88,0
15_19,15_20,132,0
15_20,16_20,120,0
15_20,15_21,157,0
15_21,16_21,66,0
15_21,15_22,190,0
15_22,16_22,171,0
15_22,15_23,61,0
15_23,16_23,68,0
15_23,15_24,137,0
15_24,16_24,198,0
15_24,15_25,126,0
15_25,16_25,78,0
15_25,15_26,124,0
15_26,16_26,133,0
15_26,15_27,112,0
15_27,16_27,102,0
15_27,15_28,181,0
15_28,16_28,165,0
15_28,15_29,197,0
15_29,16_29,50,0
15_29,15_30,84,0
15_30,16_30,115,0
15_30,15_31,150,0
15_31,16_31,78,0
15_31,15_32,122,0
15_32,16_32,89,0
15_32,15_33,185,0
15_33,16_33,150,0
15_33,15_34,157,0
15_34,16_34,153,0
15_34,15_35,185,0
15_35,16_35,134,0
15_35,15_36,74,0
15_36,16_36,190,0
15_36,15_37,131,0
15_37,16_37,99,0
15_37,15_38,92,0
15_38,16_38,89,0
15_38,15_39,165,0
15_39,16_39,116,0
15_39,15_40,75,0
15_40,16_40,104,0
15_40,15_41,146,0
15_41,16_41,59,0
15_41,15_42,153,0
15_42,16_42,154,0
15_42,15_43,66,0
15_43,16_43,142,0
15_43,15_44,171,0
15_44,16_44,169,0
15_44,15_45,83,0
15_45,16_45,105,0
15_45,15_46,146,0
15_46,16_46,147,0
15_46,15_47,125,0
15_47,16_47,166,0
15_47,15_48,56,0
15_48,16_48,148,0
15_48,15_49,186,0
15_49,16_49,54,0
16_0,17_0,84,0
16_0,16_1,109,0
16_1,17_1,189,0
16_1,16_2,62,0
16_2,17_2,102,0
16_2,16_3,178,0
16_3,17_3,150,0
16_3,16_4,197,0
16_4,17_4,50,0
16_4,16_5,116,0
16_5,17_5,87,0
16_5,16_6,196,0
16_6,17_6,172,0
16_6,16_7,154,0
16_7,17_7,157,0
16_7,16_8,80,0
16_8,17_8,62,0
16_8,16_9,91,0
16_9,17_9,139,0
16_9,16_10,164,0
16_10,17_10,62,0
16_10,16_11,199,0
16_11,17_11,146,0
16_11,16_12,115,0
16_12,17_12,151,0
16_12,16_13,118,0
16_13,17_13,69,0
16_13,16_14,148,0
16_14,17_14,61,0
16_14,16_15,146,0
16_15,17_15,188,0
16_15,16_16,58,0
16_16,17_16,137,0
16_16,16_17,69,0
16_17,17_17,118,0
16_17,16_18,99,0
16_18,17_18,92,0
16_18,16_19,108,0
16_19,17_19,192,0
16_19,16_20,127,0
16_20,17_20,200,0
16_20,16_21,163,0
16_21,17_21,74,0
16_21,16_22,156,0
16_22,17_22,188,0
16_22,16_23,58,0
16_23,17_23,189,0
16_23,16_24,65,0
16_24,17_24,98,0
16_24,16_25,73,0
16_25,17_25,196,0
16_25,16_26,169,0
16_26,17_26,144,0
16_26,16_27,155,0
16_27,17_27,109,0
16_27,16_28,56,0
16_28,17_28,178,0
16_28,16_29,133,0
16_29,17_29,139,0
16_29,16_30,55,0
16_30,17_30,85,0
16_30,16_31,132,0
16_31,17_31,182,0
16_31,16_32,81,0
16_32,17_32,84,0
16_32,16_33,60,0
16_33,17_33,199,0
16_33,16_34,136,0
16_34,17_34,101,0
16_34,16_35,67,0
16_35,17_35,140,0
16_35,16_36,83,0
16_36,17_36,89,0
16_36,16_37,175,0
16_37,17_37,59,0
16_37,16_38,157,0
16_38,17_38,70,0
16_38,16_39,56,0
16_39,17_39,88,0
16_39,16_40,84,0
16_40,17_40,75,0
16_40,16_41,175,0
16_41,17_41,92,0
16_41,16_42,61,0
16_42,17_42,74,0
16_42,16_43,146,0
16_43,17_43,89,0
16_43,16_44,178,0
16_44,17_44,99,0
16_44,16_45,198,0
16_45,17_45,183,0
16_45,16_46,137,0
16_46,17_46,106,0
16_46,16_47,103,0
16_47,17_47,129,0
16_47,16_48,183,0
16_48,17_48,124,0
16_48,16_49,60,0
16_49,17_49,146,0
17_0,18_0,140,0
17_0,17_1,113,0
17_1,18_1,61,0
17_1,17_2,136,0
17_2,18_2,94,0
17_2,17_3,120,0
17_3,18_3,74,0
17_3,17_4,165,0
17_4,18_4,129,0
17_4,17_5,125,0
17_5,18_5,99,0
17_5,17_6,82,0
17_6,18_6,62,0
17_6,17_7,107,0
17_7,18_7,85,0
17_7,17_8,174,0
17_8,18_8,67,0
17_8,17_9,125,0
17_9,18_9,160,0
17_9,17_10,86,0
17_10,18_10,129,0
17_10,17_11,102,0
17_11,18_11,87,0
17_11,17_12,103,0
17_12,18_12,177,0
17_12,17_13,95,0
17_13,18_13,60,0
17_13,17_14,58,0
17_14,18_14,120,0
17_14,17_15,126,0
17_15,18_15,115,0
17_15,17_16,170,0
17_16,18_16,118,0
17_16,17_17,85,0
17_17,18_17,193,0
17_17,17_18,138,0
17_18,18_18,130,0
17_18,17_19,56,0
17_19,18_19,88,0
17_19,17_20,53,0
17_20,18_20,147,0
17_20,17_21,93,0
17_21,18_21,110,0
17_21,17_22,109,0
17_22,18_22,105,0
17_22,17_23,145,0
17_23,18_23,165,0
17_23,17_24,127,0
17_24,18_24,83,0
17_24,17_25,196,0
17_25,18_25,117,0
17_25,17_26,93,0
17_26,18_26,191,0
17_26,17_27,55,0
17_27,18_27,112,0
17_27,17_28,138,0
17_28,18_28,191,0
17_28,17_29,141,0
17_29,18_29,163,0
17_29,17_30,58,0
17_30,18_30,186,0
17_30,17_31,51,0
17_31,18_31,112,0
17_31,17_32,101,0
17_32,18_32,104,0
17_32,17_33,171,0
17_33,18_33,167,0
17_33,17_34,59,0
17_34,18_34,93,0
17_34,17_35,128,0
17_35,18_35,82,0
17_35,17_36,71,0
17_36,18_36,190,0
17_36,17_37,138,0
17_37,18_37,124,0
17_37,17_38,117,0
17_38,18_38,186,0
17_38,17_39,190,0
17_39,18_39,86,0
17_39,17_40,182,0
17_40,18_40,58,0
17_40,17_41,100,0
17_41,18_41,61,0
17_41,17_42,71,0
17_42,18_42,110,0
17_42,17_43,183,0
17_43,18_43,127,0
17_43,17_44,89,0
17_44,18_44,143,0
17_44,17_45,186,0
17_45,18_45,100,0
17_45,17_46,200,0
17_46,18_46,73,0
17_46,17_47,134,0
17_47,18_47,101,0
17_47,17_48,78,0
17_48,18_48,156,0
17_48,17_49,116,0
17_49,18_49,67,0
18_0,19_0,99,0
18_0,18_1,152,0
18_1,19_1,162,0
18_1,18_2,100,0
18_2,19_2,69,0
18_2,18_3,70,0
18_3,19_3,181,0
18_3,18_4,172,0
18_4,19_4,144,0
18_4,18_5,184,0
18_5,19_5,143,0
18_5,18_6,78,0
18_6,19_6,198,0
18_6,18_7,177,0
18_7,19_7,110,0
18_7,18_8,53,0
18_8,19_8,197,0
18_8,18_9,82,0
18_9,19_9,105,0
18_9,18_10,148,0
18_10,19_10,125,0
18_10,18_11,159,0
18_11,19_11,111,0
18_11,18_12,180,0
18_12,19_12,130,0
18_12,18_13,116,0
18_13,19_13,101,0
18_13,18_14,153,0
18_14,19_14,114,0
18_14,18_15,148,0
18_15,19_15,106,0
18_15,18_16,92,0
18_16,19_16,128,0
18_16,18_17,134,0
18_17,19_17,196,0
18_17,18_18,188,0
18_18,19_18,72,0
18_18,18_19,149,0
18_19,19_19,98,0
18_19,18_20,102,0
18_20,19_20,180,0
18_20,18_21,189,0
18_21,19_21,166,0
18_21,18_22,109,0
18_22,19_22,158,0
18_22,18_23,76,0
18_23,19_23,114,0
18_23,18_24,123,0
18_24,19_24,141,0
18_24,18_25,69,0
18_25,19_25,173,0
18_25,18_26,150,0
18_26,19_26,155,0
18_26,18_27,139,0
18_27,19_27,187,0
18_27,18_28,172,0
18_28,19_28,181,0
18_28,18_29,111,0
18_29,19_29,183,0
18_29,18_30,161,0
18_30,19_30,142,0
18_30,18_31,89,0
18_31,19_31,98,0
18_31,18_32,124,0
18_32,19_32,65,0
18_32,18_33,191,0
18_33,19_33,95,0
18_33,18_34,151,0
18_34,19_34,117,0
18_34,18_35,123,0
18_35,19_35,179,0
18_35,18_36,157,0
18_36,19_36,78,0
18_36,18_37,198,0
18_37,19_37,127,0
18_37,18_38,115,0
18_38,19_38,117,0
18_38,18_39,187,0
18_39,19_39,92,0
18_39,18_40,130,0
18_40,19_40,54,0
18_40,18_41,66,0
18_41,19_41,52,0
18_41,18_42,146,0
18_42,19_42,92,0
18_42,18_43,56,0
18_43,19_43,189,0
18_43,18_44,123,0
18_44,19_44,51,0
18_44,18_45,85,0
18_45,19_45,55,0
18_45,18_46,175,0
18_46,19_46,112,0
18_46,18_47,193,0
18_47,19_47,162,0
18_47,18_48,64,0
18_48,19_48,159,0
18_48,18_49,74,0
18_49,19_49,165,0
19_0,20_0,94,0
19_0,19_1,166,0
19_1,20_1,175,0
19_1,19_2,169,0
19_2,20_2,163,0
19_2,19_3,82,0
19_3,20_3,50,0
19_3,19_4,180,0
19_4,20_4,93,0
19_4,19_5,99,0
19_5,20_5,96,0
19_5,19_6,164,0
19_6,20_6,81,0
19_6,19_7,55,0
19_7,20_7,69,0
19_7,19_8,107,0
19_8,20_8,153,0
19_8,19_9,145,0
19_9,20_9,121,0
19_9,19_10,176,0
19_10,20_10,183,0
19_10,19_11,186,0
19_11,20_11,177,0
19_11,19_12,51,0
19_12,20_12,197,0
19_12,19_13,200,0
19_13,20_13,98,0
19_13,19_14,119,0
19_14,20_14,120,0
19_14,19_15,131,0
19_15,20_15,155,0
19_15,19_16,197,0
19_16,20_16,178,0
19_16,19_17,135,0
19_17,20_17,163,0
19_17,19_18,130,0
19_18,20_18,114,0
19_18,19_19,189,0
19_19,20_19,156,0
19_19,19_20,117,0
19_20,20_20,72,0
19_20,19_21,121,0
19_21,20_21,112,0
19_21,19_22,171,0
19_22,20_22,123,0
19_22,19_23,133,0
19_23,20_23,92,0
19_23,19_24,178,0
19_24,20_24,190,0
19_24,19_25,136,0
19_25,20_25,117,0
19_25,19_26,131,0
19_26,20_26,151,0
19_26,19_27,158,0
19_27,20_27,155,0
19_27,19_28,190,0
19_28,20_28,77,0
19_28,19_29,171,0
19_29,20_29,95,0
19_29,19_30,139,0
19_30,20_30,178,0
19_30,19_31,172,0
19_31,20_31,61,0
19_31,19_32,107,0
19_32,20_32,110,0
19_32,19_33,153,0
19_33,20_33,85,0
19_33,19_34,179,0
19_34,20_34,72,0
19_34,19_35,147,0
19_35,20_35,101,0
19_35,19_36,89,0
19_36,20_36,192,0
19_36,19_37,71,0
19_37,20_37,100,0
19_37,19_38,157,0
19_38,20_38,151,0
19_38,19_39,192,0
19_39,20_39,64,0
19_39,19_40,200,0
19_40,20_40,130,0
19_40,19_41,85,0
19_41,20_41,148,0
19_41,19_42,103,0
19_42,20_42,109,0
19_42,19_43,99,0
19_43,20_43,71,0
19_43,19_44,59,0
19_44,20_44,52,0
19_44,19_45,90,0
19_45,20_45,79,0
19_45,19_46,164,0
19_46,20_46,147,0
19_46,19_47,139,0
19_47,20_47,162,0
19_47,19_48,119,0
19_48,20_48,175,0
19_48,19_49,160,0
19_49,20_49,115,0
20_0,21_0,69,0
20_0,20_1,167,0
20_1,21_1,185,0
20_1,20_2,59,0
20_2,21_2,149,0
20_2,20_3,121,0
20_3,21_3,74,0
20_3,20_4,96,0
20_4,21_4,166,0
20_4,20_5,53,0
20_5,21_5,135,0
20_5,20_6,59,0
20_6,21_6,200,0
20_6,20_7,181,0
20_7,21_7,167,0
20_7,20_8,177,0
20_8,21_8,141,0
20_8,20_9,93,0
20_9,21_9,115,0
20_9,20_10,91,0
20_10,21_10,151,0
20_10,20_11,57,0
20_11,21_11,127,0
20_11,20_12,74,0
20_12,21_12,190,0
20_12,20_13,155,0
20_13,21_13,157,0
20_13,20_14,123,0
20_14,21_14,189,0
20_14,20_15,195,0
20_15,21_15,92,0
20_15,20_16,182,0
20_16,21_16,113,0
20_16,20_17,62,0
20_17,21_17,143,0
20_17,20_18,92,0
20_18,21_18,77,0
20_18,20_19,186,0
20_19,21_19,113,0
20_19,20_20,109,0
20_20,21_20,195,0
20_20,20_21,173,0
20_21,21_21,97,0
20_21,20_22,117,0
20_22,21_22,149,0
20_22,20_23,130,0
20_23,21_23,121,0
20_23,20_24,85,0
20_24,21_24,88,0
20_24,20_25,116,0
20_25,21_25,118,0
20_25,20_26,185,0
20_26,21_26,149,0
20_26,20_27,118,0
20_27,21_27,183,0
20_27,20_28,156,0
20_28,21_28,120,0
20_28,20_29,184,0
20_29,21_29,61,0
20_29,20_30,199,0
20_30,21_30,104,0
20_30,20_31,83,0
20_31,21_31,55,0
20_31,20_32,183,0
20_32,21_32,124,0
20_32,20_33,192,0
20_33,21_33,110,0
20_33,20_34,113,0
20_34,21_34,66,0
20_34,20_35,121,0
20_35,21_35,98,0
20_35,20_36,106,0
20_36,21_36,100,0
20_36,20_37,98,0
20_37,21_37,161,0
20_37,20_38,131,0
20_38,21_38,101,0
20_38,20_39,65,0
20_39,21_39,139,0
20_39,20_40,167,0
20_40,21_40,182,0
20_40,20_41,119,0
20_41,21_41,137,0
20_41,20_42,144,0
20_42,21_42,55,0
20_42,20_43,84,0
20_43,21_43,60,0
20_43,20_44,89,0
20_44,21_44,181,0
20_44,20_45,88,0
20_45,21_45,117,0
20_45,20_46,149,0
20_46,21_46,155,0
20_46,20_47,96,0
20_47,21_47,55,0
20_47,20_48,182,0
20_48,21_48,111,0
20_48,20_49,60,0
20_49,21_49,150,0
21_0,22_0,189,0
21_0,21_1,66,0
21_1,22_1,60,0
21_1,21_2,158,0
21_2,22_2,117,0
21_2,21_3,159,0
21_3,22_3,115,0
21_3,21_4,186,0
21_4,22_4,183,0
21_4,21_5,113,0
21_5,22_5,94,0
21_5,21_6,108,0
21_6,22_6,194,0
21_6,21_7,92,0
21_7,22_7,90,0
21_7,21_8,146,0
21_8,22_8,84,0
21_8,21_9,198,0
21_9,22_9,152,0
21_9,21_10,180,0
21_10,22_10,153,0
21_10,21_11,83,0
21_11,22_11,51,0
21_11,21_12,93,0
21_12,22_12,189,0
21_12,21_13,175,0
21_13,22_13,150,0
21_13,21_14,163,0
21_14,22_14,94,0
21_14,21_15,55,0
21_15,22_15,157,0
21_15,21_16,132,0
21_16,22_16,112,0
21_16,21_17,86,0
21_17,22_17,98,0
21_17,21_18,173,0
21_18,22_18,60,0
21_18,21_19,118,0
21_19,22_19,74,0
21_19,21_20,71,0
21_20,22_20,70,0
21_20,21_21,83,0
21_21,22_21,130,0
21_21,21_22,66,0
21_22,22_22,152,0
21_22,21_23,180,0
21_23,22_23,178,0
21_23,21_24,117,0
21_24,22_24,153,0
21_24,21_25,173,0
21_25,22_25,182,0
21_25,21_26,142,0
21_26,22_26,112,0
21_26,21_27,121,0
21_27,22_27,58,0
21_27,21_28,58,0
21_28,22_28,196,0
21_28,21_29,165,0
21_29,22_29,123,0
21_29,21_30,141,0
21_30,22_30,63,0
21_30,21_31,71,0
21_31,22_31,148,0
21_31,21_32,123,0
21_32,22_32,122,0
21_32,21_33,100,0
21_33,22_33,200,0
21_33,21_34,66,0
21_34,22_34,140,0
21_34,21_35,190,0
21_35,22_35,174,0
21_35,21_36,164,0
21_36,22_36,58,0
21_36,21_37,200,0
21_37,22_37,78,0
21_37,21_38,158,0
21_38,22_38,101,0
21_38,21_39,118,0
21_39,22_39,153,0
21_39,21_40,135,0
21_40,22_40,181,0
21_40,21_41,100,0
21_41,22_41,51,0
21_41,21_42,199,0
21_42,22_42,123,0
21_42,21_43,58,0
21_43,22_43,179,0
21_43,21_44,78,0
21_44,22_44,65,0
21_44,21_45,74,0
21_45,22_45,70,0
21_45,21_46,177,0
21_46,22_46,81,0
21_46,21_47,186,0
21_47,22_47,128,0
21_47,21_48,148,0
21_48,22_48,134,0
21_48,21_49,95,0
21_49,22_49,164,0
22_0,23_0,83,0
22_0,22_1,94,0
22_1,23_1,151,0
22_1,22_2,98,0
22_2,23_2,120,0
22_2,22_3,67,0
22_3,23_3,187,0
22_3,22_4,187,0
22_4,23_4,150,0
22_4,22_5,91,0
22_5,23_5,57,0
22_5,22_6,196,0
22_6,23_6,180,0
22_6,22_7,71,0
22_7,23_7,102,0
22_7,22_8,143,0
22_8,23_8,66,0
22_8,22_9,57,0
22_9,23_9,69,0
22_9,22_10,69,0
22_10,23_10,118,0
22_10,22_11,143,0
22_11,23_11,96,0
22_11,22_12,135,0
22_12,23_12,163,0
22_12,22_13,153,0
22_13,23_13,181,0
22_13,22_14,99,0
22_14,23_14,168,0
22_14,22_15,141,0
22_15,23_15,120,0
22_15,22_16,175,0
22_16,23_16,64,0
22_16,22_17,166,0
22_17,23_17,86,0
22_17,22_18,191,0
22_18,23_18,190,0
22_18,22_19,72,0
22_19,23_19,189,0
22_19,22_20,97,0
22_20,23_20,173,0
22_20,22_21,123,0
22_21,23_21,170,0
22_21,22_22,56,0
22_22,23_22,61,0
22_22,22_23,100,0
22_23,23_23,119,0
22_23,22_24,74,0
22_24,23_24,57,0
22_24,22_25,82,0
22_25,23_25,153,0
22_25,22_26,91,0
22_26,23_26,63,0
22_26,22_27,172,0
22_27,23_27,147,0
22_27,22_28,181,0
22_28,23_28,145,0
22_28,22_29,188,0
22_29,23_29,78,0
22_29,22_30,127,0
22_30,23_30,140,0
22_30,22_31,85,0
22_31,23_31,111,0
22_31,22_32,155,0
22_32,23_32,150,0
22_32,22_33,110,0
22_33,23_33,62,0
22_33,22_34,131,0
22_34,23_34,58,0
22_34,22_35,179,0
22_35,23_35,72,0
22_35,22_36,92,0
22_36,23_36,61,0
22_36,22_37,58,0
22_37,23_37,159,0
22_37,22_38,106,0
22_38,23_38,69,0
22_38,22_39,100,0
22_39,23_39,68,0
22_39,22_40,83,0
22_40,23_40,145,0
22_40,22_41,112,0
22_41,23_41,110,0
22_41,22_42,192,0
22_42,23_42,106,0
22_42,22_43,81,0
22_43,23_43,165,0
22_43,22_44,80,0
22_44,23_44,90,0
22_44,22_45,113,0
22_45,23_45,183,0
22_45,22_46,163,0
22_46,23_46,130,0
22_46,22_47,84,0
22_47,23_47,51,0
22_47,22_48,104,0
22_48,23_48,129,0
22_48,22_49,66,0
22_49,23_49,106,0
23_0,24_0,193,0
23_0,23_1,128,0
23_1,24_1,102,0
23_1,23_2,114,0
23_2,24_2,153,0
23_2,23_3,154,0
23_3,24_3,102,0
23_3,23_4,63,0
23_4,24_4,81,0
23_4,23_5,55,0
23_5,24_5,170,0
23_5,23_6,166,0
23_6,24_6,102,0
23_6,23_7,189,0
23_7,24_7,136,0
23_7,23_8,85,0
23_8,24_8,66,0
23_8,23_9,122,0
23_9,24_9,91,0
23_9,23_10,148,0
23_10,24_10,166,0
23_10,23_11,68,0
23_11,24_11,165,0
23_11,23_12,61,0
23_12,24_12,184,0
23_12,23_13,176,0
23_13,24_13,71,0
23_13,23_14,92,0
23_14,24_14,55,0
23_14,23_15,108,0
23_15,24_15,185,0
23_15,23_16,62,0
23_16,24_16,195,0
23_16,23_17,163,0
23_17,24_17,92,0
23_17,23_18,107,0
23_18,24_18,178,0
23_18,23_19,189,0
23_19,24_19,109,0
23_19,23_20,183,0
23_20,24_20,71,0
23_20,23_21,191,0
23_21,24_21,191,0
23_21,23_22,97,0
23_22,24_22,90,0
23_22,23_23,141,0
23_23,24_23,148,0
23_23,23_24,105,0
23_24,24_24,169,0
23_24,23_25,71,0
23_25,24_25,95,0
